PMID,Title,Year,NLP_1,NLP_2,NLP_3,NLP_4,NLP_5,NLP_6,NLP_7,NLP_8,NLP_9,NLP_10,NLP_11,NLP_12,NLP_13,NLP_14,NLP_15,NLP_16,NLP_17,NLP_18,NLP_19,NLP_20,NLP_21,NLP_22,NLP_23,NLP_24,NLP_25,NLP_26,NLP_27,NLP_28,NLP_29,NLP_30,NLP_31,NLP_32,NLP_33,NLP_34,NLP_35,NLP_36,NLP_37,NLP_38,NLP_39,NLP_40,NLP_41,NLP_42,NLP_43,NLP_44,NLP_45,NLP_46,NLP_47,NLP_48,NLP_49,NLP_50,Abstract_Cluster,Paper_Degree,Paper_WeightedDegree,Paper_PageRank,Paper_Betweenness,Paper_Clustering,NLP_Community,N_Authors,N_IFIBIO_Authors,Fraction_IFIBIO,Mean_Author_Publications,Max_Author_Publications,Mean_Author_Degree,Max_Author_Degree,Mean_Author_WeightedDegree,Max_Author_WeightedDegree,N_Affiliations,N_MeSH,N_Keywords,Abstract_Words,Years_From_First,Social_Cluster,N_Social_Clusters,UMAP1,UMAP2,Integrated_Cluster
33906140,[Text mining in scientific publications with Argentine authors].,2021,0.11039559133619824,-0.015001440380268691,-0.05255568442659484,-0.009982865749314727,0.04621031044295817,0.03241410569742022,0.026103551074210425,-0.02943670149981077,0.020881638676014006,0.06417905377406508,-0.008830000092849675,-0.05411798524123324,0.07798182256587655,0.11192085192773737,0.022712605071179826,0.19721839747168624,-0.07309776169228573,0.0011739255791884209,-0.08850032603835055,0.0532589855407171,0.007964234921359075,-0.04604600598107123,-0.11597847630721636,-0.13694386541195291,0.08552454663042565,0.09099007085836233,-0.15703823719270046,-0.16006845754374022,-0.05806434806295301,-0.060445034731827316,0.015104974048119356,0.11027732058280873,0.09768835171049375,0.004835317107898831,0.02429282742526506,-0.11382742297603579,0.012303846039365818,-0.040834005041977664,-0.05793760740715133,0.05929238779807448,-0.0605140476706536,-0.10747256278194646,0.058317621810326216,0.03632078119191809,-0.06148209121564802,-0.0357647831144545,-0.03037096528259347,-0.0769844021795789,0.11949035386641854,-0.05209042028168763,4,1.0,0.3108729104070551,0.00255273314469898,0.0,0.0,5.0,3,3,1.0,4.666666666666667,6,15.666666666666666,27,20.333333333333332,35,2,3,3,83,7,27,2,7.2363243,2.9340706,1
33822178,Early NMDA Receptor Ablation in Interneurons Causes an Activity-Dependent E/I Imbalance in vivo in Prefrontal Cortex Pyramidal Neurons of a Mouse Model Useful for the Study of Schizophrenia.,2021,0.17732647298623777,0.17001344463230766,-0.05071345936566645,-0.14669195612330807,-0.11791904807834569,-0.044568086161716945,-0.05763342062924888,0.03696852805665751,-0.014043655556685596,-0.024223535011348468,-0.12380811447703287,0.01826674323233659,-0.14025699899483032,0.13639283718892653,-0.01707436158461237,0.08853222800001594,0.1482326441907349,0.02293930020472714,-0.060967032750451025,0.09070881599319043,-0.004014996627303201,0.2270719081607663,-0.013352005914129945,-0.3302961085718779,-0.004558697050267785,0.025380208520806708,0.1654621464939144,0.07465145122868781,0.009520149155915267,0.12471558860357582,-0.15300849361177415,-0.13380722184951127,0.05310678202164656,-0.11683323240363584,-0.0063039689333207714,-0.08578457387555502,-0.013224968507037794,-0.09465478691416832,0.08201790755562001,0.08988453417225116,0.09136493517423933,-0.02088754173675672,0.02000273589279635,0.055872977747730895,-0.12825041817133495,0.022365102893536215,0.08480400919921288,0.06008342369868993,-0.04179036219597027,-0.09946921870248532,2,3.0,1.0297226740090926,0.004529087395717468,0.02341426689252776,0.0,2.0,4,4,1.0,6.0,16,23.0,58,30.25,84,1,17,6,103,7,1,1,7.0294285,2.0624352,1
33722403,Antiproteinuric action of amiloride in paediatric patient with corticoresistant nephrotic syndrome.,2021,0.14552602755939084,-0.025134630801914307,-0.06512860719260165,-0.2833892112801694,0.5961147482508059,-0.13547127788868563,-0.05890251414752617,-0.16308288641542493,0.04034003569264002,0.041953956391269115,-0.026120708305335257,-0.031522153955956575,0.012932286944146967,-0.04014660472532697,-0.04119000592908534,0.002872273866841272,0.08261457785185716,0.006919018920370579,0.058497552939474055,0.07153844586597174,-0.023730582939942624,-0.039365133958345094,0.03773947444441912,-0.03547203482471067,0.10840529048146136,0.26855393226611085,-0.1303316167876264,0.12398997766811293,0.09444143744394268,0.23279988815448183,0.2399249004088558,-0.17112757694298106,-0.11617398885540627,0.04950003559977956,0.006968466323939081,-0.06109359265217235,0.04862617339846932,-0.05202118310160595,-0.05368281772470499,-0.0423663385871758,0.016860926944886105,0.060466754675381484,-0.015062484699097097,0.08380509019728785,0.07416930540681754,-0.0038186166729718505,0.09043098519306997,-0.025397420116118258,0.0800356928139762,-0.011443476304660303,0,7.0,3.3821638550903637,0.004915374965780677,0.0,0.4010311608003293,13.0,4,1,0.25,8.25,25,33.0,111,67.25,235,3,14,6,99,7,7,1,4.3554025,1.2904702,0
33703954,"3-aryl-indolinones derivatives as antiplasmodial agents: synthesis, biological activity and computational analysis.",2022,0.12727495408699757,0.05878944162386444,-0.008031876423138205,-0.013081934510252764,0.012108857121387952,0.007752149892299606,0.052180379149884284,0.009258863812764483,0.08266843526484477,0.027862657907896576,-0.010471696235563816,-0.06077441181337379,0.07894080128250304,0.11357554362629878,0.056738114846384975,0.09750511438363561,-0.06645826165294891,0.04394579727303184,-0.02695391955797695,0.004235652196705194,-0.003998068064317493,-0.049530685094280276,-0.04201645341068709,-0.02786368698218416,0.02259039037956006,0.013215469200002848,-0.06947722899322185,0.03443567096821571,-0.005941122872772068,-0.05540802412747751,0.030539472704853545,0.020702268827877773,-0.016011817943933422,-0.02902728704341502,-0.018344490633786306,0.05715109550501012,0.013122923820609561,0.11396988701390906,-0.23451184075796833,-0.020384649101491265,0.1121126987855349,-0.28247829866594176,0.0529768747817613,0.05497146707846791,-0.08269313420368031,-0.08494664955586967,0.017922439684915283,-0.031364225412148915,0.02806862331133546,-0.05860939269641015,4,,,,,,,11,1,0.09090909090909091,1.6363636363636365,6,13.909090909090908,27,14.636363636363637,35,4,6,4,87,8,22,2,7.6569505,3.258907,1
33692740,Diagnostic Performance of MRI Volumetry in Epilepsy Patients With Hippocampal Sclerosis Supported Through a Random Forest Automatic Classification Algorithm.,2021,0.1786388122973787,0.11301255769273287,-0.004475493585201973,-0.026640312727869365,0.13419287734074561,-0.006742193145357447,-0.032547996663086276,-0.07992037624324894,-0.07197572457007144,0.18370561115333203,-0.0049107182666435385,-0.022410604792727464,-0.012716880279362817,0.03998143456684875,0.019807413003292994,0.18604451532237204,-0.06848102648120959,-0.08422860812291755,-0.034114511217129447,0.036551229821706596,0.06441668469984765,0.0474504337527566,-0.08334175848789492,-0.02980934084400963,-0.13309671526205266,0.023788381130017716,0.2720794678208585,-0.03866182813037287,0.17521432263047795,0.01532000395127983,0.09141647839584914,-0.05569353894052168,0.13702700518811411,-0.05314160256322477,-0.11088096427612806,-0.0064885915841016075,0.0036193129181917505,0.018606946720122003,-0.1062816850801489,0.05269348016272309,0.040375170561247856,0.1748268910957067,0.0676603166476173,0.06505972615396044,-0.03277686470757103,0.04663970519345499,0.11467791894518038,-0.08231304212228305,-0.036797209318334155,0.04429634706253392,4,,,,,,,10,1,0.1,1.4,4,11.1,23,11.8,29,7,0,5,222,7,10,1,7.7610807,2.9696352,1
33685676,Preservation of protective capacity of hyperimmune anti-Stx2 bovine colostrum against enterohemorrhagic Escherichia coli O157:H7 pathogenicity after pasteurization and spray-drying processes.,2021,0.2879112420506896,-0.20945762587793648,-0.2731410837321227,0.02110541177281321,-0.09354017128075638,0.08161363754380428,-0.011422858421718432,-0.1249958804126063,0.04371167427663138,0.06254365114625404,-0.08696417140407091,-0.038219640949037736,0.07100466212973763,-0.021277981328603052,-0.1473204110982959,-0.009487190389347814,-0.055349105542218204,-0.09179433435101304,-0.09577410966434885,0.1192122008782557,-0.08548964582471348,-0.13407955492144177,0.040607063218333336,-0.14607531580181957,-0.051927477858226156,-0.08553579335048452,-0.22786408457802565,0.06502478756487451,0.012225243991312598,0.05792712555459308,-0.021488069641320526,-0.03502820809178826,0.09002648576527246,-0.03647675759669424,-0.004987855707129897,-0.015570376263515156,-0.04768483696887827,-0.01981428622611049,0.05145516376526975,0.014902774738406302,-0.06867667909004188,0.005732685817892944,-0.03927307424980783,-0.057495749250095436,0.08175707503272946,0.07055584343159751,0.03215692316386568,-0.046078337715489706,-0.02733996557651,-0.00030265850624600554,6,10.0,3.057187268351356,0.005086116859589607,0.003689064558629776,0.1042719651904118,18.0,16,5,0.3125,7.125,32,39.1875,126,62.4375,241,6,12,4,131,7,2,1,4.470429,4.633122,0
33547844,Levodopa Causes Striatal Cholinergic Interneuron Burst-Pause Activity in Parkinsonian Mice.,2021,0.2216169677969847,0.16845785045025627,-0.03502243999939934,-0.26723945254404813,-0.19796641622474132,-0.13610680402942318,-0.08813730422572694,0.04975630151200122,0.5250674190705391,-0.04235302260157289,0.16658923154672606,-0.04294969938466077,0.16925609122099103,-0.13616061417932165,0.12609351174415093,0.0803865081752661,-0.015047758881568719,-0.05880956728111282,0.04710166501916824,-0.11312987202919686,-0.0037017688935309847,-1.2236756130104814e-06,0.05428882660661625,0.059518892305425904,0.04882019804441359,-0.08692991403339259,-0.0003861297192492793,-0.060978552130328316,0.03166104180958733,-0.01728323924314473,0.07214156913018853,-0.07244771849631529,0.07462066261429849,-0.01281921846667496,-0.051113752355360205,-0.02450755455212992,0.022722876832364035,-0.03525168966792655,0.04485002551132594,-0.05129292926350596,0.026119307547937686,-0.02971732446468594,-0.04451790494097885,0.04599971676489568,0.08767684073930668,-0.0008990686482241907,0.026730928045371666,-0.006901829980131612,-0.02878409923478098,-0.005680666172550215,2,7.0,2.948328075718704,0.00762044151219102,0.0932429888951628,0.16940222167620028,2.0,6,5,0.8333333333333334,10.5,27,36.5,110,62.333333333333336,175,2,7,3,161,7,1,1,6.0706544,1.0129021,0
33519685,Drosophila para bss Flies as a Screening Model for Traditional Medicine: Anticonvulsant Effects of Annona senegalensis.,2020,0.16391517565574348,0.025167922397141676,-0.04087686756913889,-0.07186284960011878,0.05117405793492811,0.013345772637402813,0.0486337389694096,-0.026228899983432953,0.02320363778246572,0.0554019951291236,0.03001213002310212,-0.07736792530962638,0.06738134962315685,0.11507763285431974,0.05007944557641944,0.19131517377019538,-0.13066551582103558,-0.05176650785991509,-0.03628191445092924,-0.00046150342411804303,-0.014113826721872249,-0.040153387006165955,-0.05724101298457224,-0.006405285537374518,-0.05997885691177357,0.07296222725558514,-0.045533834664738176,0.00916611602903629,-0.06633990127289074,-0.10819664203135951,0.027302535887860184,0.11078577873894886,0.00506835490222313,-0.05976637026798042,0.030217896612040402,-0.1865480905969198,0.014994533304353942,-0.019500743266557034,-0.034856516976951704,0.08741303040538094,0.038903708488258096,-0.03653307791086329,0.029104216713160623,0.07465908444077887,-0.04482142900476345,-0.06792244734382075,0.15975863857102868,-0.009005233670103268,0.0029397921063166405,0.06530233548789977,4,,,,,,,6,1,0.16666666666666666,1.5,4,6.166666666666667,12,6.166666666666667,12,7,0,8,125,6,17,1,7.275279,3.2194803,1
33363456,Cytoplasmic Expression of the ALS/FTD-Related Protein TDP-43 Decreases Global Translation Both in vitro and in vivo.,2020,0.23613161843231686,0.09662608610990417,0.020040408224534807,-0.1529763665078611,-0.11128579081722773,0.0024041231772293547,-0.051684564290556664,-0.049121070706571075,-0.23966479310890673,-0.0626760439991886,-0.03690198512373368,0.002075003373265138,0.09282455262386673,0.01690867902613675,0.07417899451951386,-0.04599243069021745,0.009891704298994771,-0.008355443619945325,-0.01597663852645568,-0.05489030629322102,-0.08917784681878178,0.0035345779533764686,-0.10581136341659123,0.042618940085416876,-0.010505178443454055,-0.07288601249350211,0.03266524687273181,-0.045229062747057194,0.10522575356575338,-0.023396974221463397,0.10929474657153321,-0.021442797780587934,-0.0329150546378097,0.005264210808902951,-0.13533415477456023,-0.13871151496359993,-0.06764407424897564,-0.04665352865849939,-0.10099946191686641,0.027639241744780205,-0.07007316872373527,-0.022086859601238434,-0.0041986697526022205,-0.05326637993792317,0.059715844103877654,0.06589666367896299,0.05853314976568613,0.0018311141939712844,0.02165302502616972,-0.002465158227855136,2,2.0,0.5477723374319554,0.006279854985470293,3.764351590438547e-05,0.0,0.0,5,3,0.6,4.2,16,16.2,63,19.0,76,2,0,7,158,6,4,1,8.22962,2.7882545,1
33307182,Critical role of hippocampal muscarinic acetylcholine receptors on memory reconsolidation in mice.,2021,0.21502667120136293,0.2926462669438152,-0.1095698302228117,0.1938183627827419,0.04948814290054773,-0.010281836754283305,-0.048960373067944825,0.012518412861000496,0.055658376928723434,-0.04102523890076365,-0.026163759372987344,0.024746107301102015,0.03960968747987992,0.0038772571919399334,0.007604205784709699,-0.0575972997985631,-0.09205284463738389,-0.002485676269500872,0.09223463523322153,0.1737810674620263,0.0013958485366394428,0.004388060489451329,-0.06630220102521334,0.014838566131889205,0.04048441569475024,0.029790264176436692,0.11717741085575122,-0.11002137645439805,0.14531891379108142,0.06222529735150661,0.08405946197924692,-0.010323166560633245,0.04200224866495185,-0.0772056816848404,-0.10360875299918047,0.062343699037318186,0.07455082176648942,0.035789650263099,-0.12273285672545095,0.07988104439438926,-0.12705820705789866,0.07617567752949593,0.025631195720476903,-0.029304584049243965,-0.0512497024248466,0.06673719426360375,-0.09469229542452498,0.059521062157498354,0.01050536526499886,-0.0959826117120854,1,4.0,1.0617881346334326,0.0034316408588187246,0.007566346696781479,0.09293509785921418,6.0,4,1,0.25,7.0,9,10.5,19,26.75,38,3,13,7,94,7,6,1,8.815786,3.7251012,1
33240056,Multielectrode Recordings From Identified Neurons Involved in Visually Elicited Escape Behavior.,2020,0.19559281482202734,0.1309694862546929,-0.008354606941265658,-0.1200343415330907,-0.057667247842538585,-0.03486624275349268,0.006813825565138957,-0.03746186851427935,-0.041358411554191774,0.04275717634630363,-0.14747794870412953,0.06518782128019641,-0.030012701934810697,0.203874052517052,-0.03607224717455254,0.02575718765073059,0.020957502847172165,-0.0245020792336729,-0.006704854266029002,-0.05829743716645594,0.19104847181821866,-0.0625530825022011,0.004604720074406843,0.08840024300658533,0.12548921266407218,0.023572552260612143,-0.016202427998829563,0.04923052257910541,-0.030341446458881247,0.03422974088221976,0.03585778779024001,-0.07573710582724487,0.00860391040978485,0.00796932055517093,0.149427629268687,0.011161857844574574,-0.05532378972046746,0.015100961160928548,-0.15442591470215983,-0.0026432044662598794,-0.03910509374699171,0.1039813901090844,-0.029190243248850223,0.0031777176835214994,0.12934427618498043,0.06786535493065339,0.01251301098172607,0.08819319646603133,0.030812079300144558,0.0019489676816708266,4,,,,,,,3,3,1.0,3.3333333333333335,8,12.0,32,14.666666666666666,40,4,0,7,207,6,17,1,8.203533,4.0240693,1
33126049,Endocannabinoid signaling impairs syncytialization: Using flow cytometry to evaluate forskolin-induced cell fusion.,2021,0.19627176317683423,-0.0707322247766357,0.12578785774862256,0.08228157064083988,-0.020686663530097956,0.06182293691329213,-0.04470086589485342,0.015517422428343227,0.010395030778992141,0.018018950096128885,-0.03079182941055498,-0.13674208872386032,-0.10702765382367171,-0.008334425529823176,0.11613002099536882,-0.015996440833819903,0.11098351069340517,0.014928948883637376,-0.04211851695969041,-0.037670652921619835,-0.10717319981610864,-0.08784190466527364,-0.09698106940063608,0.016409247064289128,0.004887377369228581,-0.09792595496177162,-0.09510729201312719,-0.06469007748389036,0.005554521695741705,0.053160329783429515,0.048347753982664096,-0.03501395205863851,-0.0012699550521159883,-0.15954518573343268,0.1099792618494165,0.21512769484761568,-0.018241206791260456,0.15798852350021164,-0.10065138666177526,0.1369258641476744,-0.06405488733437853,0.024733139679990128,-0.010743794696569003,0.07977175543011253,0.01781354595773787,-0.0631665439106288,0.02916142210534179,0.03778230547353549,0.05642366735959824,-0.06447645075522487,3,1.0,0.3059493646788064,0.001864394281054207,0.0,0.0,15.0,7,1,0.14285714285714285,5.142857142857143,13,15.428571428571429,35,27.428571428571427,70,4,13,6,32,7,0,1,7.5999074,3.3474543,1
33094506,Release of ATP by TRPV4 activation is dependent upon the expression of AQP2 in renal cells.,2021,0.19865963472242065,-0.0446521812872202,0.22350543630125314,0.10141100702217569,-0.06887356209825952,-0.17670905287416092,-0.05851122471791076,-0.08219035698570248,0.046215090527493737,0.0466174844170369,-0.12196905870047849,-0.06640995909310043,-0.04013580182433375,0.0309821891309651,0.03626147029087754,-0.11712535074869271,-0.07700112227224469,0.07482294742864791,-0.07837140188592188,0.17862911432985387,0.1077576494353261,0.18984160987566295,0.044158222809541,0.13924353454484767,0.26078051511590267,-0.007456320202063117,-0.11259446950641,0.08725966959034084,0.35123181911117374,-0.06732212705970603,-0.11506765143120437,0.14961119553919758,0.08630711281788721,-0.06254195301811342,-0.0031488963257910027,-0.032274366462995675,0.19625295398658968,0.017019422428892247,0.010619091299032962,-0.03420067691591909,-0.005032399229043812,-0.03434569481325828,-0.023060877318526803,0.1133340938449021,0.0498586388424223,-0.07436441699085194,-0.05709879350706056,-0.0012689089731519536,-0.02800766632060683,0.10318267018405472,8,1.0,0.7252367090983339,0.004310344827586207,0.0,0.0,8.0,8,5,0.625,8.25,21,28.375,65,54.375,127,2,16,6,87,7,3,2,6.8238826,4.4008765,1
32900965,Rapid hippocampal plasticity supports motor sequence learning.,2020,0.19939348949142918,0.25480864998834246,-0.10968348927131669,0.1215398536818517,0.028416624141495928,0.017183399985326624,-0.021870197345042648,-0.02374892029385493,-0.0391888970632726,0.18537858815069785,0.17564349627393663,-0.07165219372380141,-0.06339247927279783,0.02795583650664676,-0.09206861331395406,-0.0272638451960093,0.013816464871963538,-0.06363174784459558,-0.04259481984915762,0.047398782340646,-0.020627064246191852,0.04374575464193435,0.0483849156821243,0.01858710924570666,-0.0454515026428661,-0.023166758397265036,0.12891809576342445,-0.05438469237143919,0.07354619370534712,0.08656115671871249,0.11138043117944912,-0.0202730461701178,0.060547383845649616,-0.14274422507747403,-0.14021390513920148,0.07931088204234743,-0.032581907017600456,0.09576861631005136,-0.005952328323374635,-0.039120031581323766,-0.064116231031942,0.011078946343846083,0.11221190806862784,-0.044440208248696475,-0.09493142008979043,0.07175986602637327,-0.04433783499852654,-0.012133999846919144,0.04347696184516567,0.08284559931124395,1,2.0,0.7144896062662027,0.0023441565143105594,0.0,0.4065311472666468,17.0,8,4,0.5,5.125,15,15.625,37,31.75,77,7,11,5,81,6,10,1,8.758868,3.2362177,1
32525252,In Vivo Photodynamic Therapy With a Lipophilic Zinc(II) Phthalocyanine Inhibits Colorectal Cancer and Induces a Th1/CD8 Antitumor Immune Response.,2021,0.2798174512302525,-0.040771820144074725,0.12815618848172697,-0.05197252081858967,0.0017329401967536597,-0.050264809310282384,0.018134244680235587,-0.0030974057822776464,-0.05860671819347998,-0.08809811067374092,-0.025118481276789922,-0.10847365563118959,0.0333285600678041,-0.007295464270404823,-0.11252467116215306,0.10163129881808614,-0.19130349227410706,-0.020387890083738754,0.15288282384278498,-0.07644857996636054,-0.24867324708974392,-0.01228571734527485,-0.21441878567430986,-0.05172718274614298,0.04116242693260249,0.1013811820879339,-0.013884581651169028,0.08247847487738615,-0.020538321396026377,-0.1267351411811566,-0.05565831315221187,-0.22438089505990041,0.1072584021257677,-0.062479689960305784,0.05509559580152605,-0.15236847277105278,-0.07064492181435011,0.010826027390007101,0.01620736772825911,-0.029647174775313454,-0.06962618740376307,0.01606270327090037,-0.023012076846437725,-0.19761126595635986,0.08027511117454185,0.016534424043247068,-0.05591731532823624,0.08435758992081896,0.08338475010310487,0.0864515559888435,8,2.0,0.8574005323990033,0.002295713095435787,0.0,0.3819164515730472,16.0,10,1,0.1,3.5,25,19.8,111,32.3,235,3,14,5,133,7,21,2,5.2803836,4.005918,0
32482148,The limited knowledge of placental damage due to neglected infections: ongoing problems in Latin America.,2020,0.2934899163274954,-0.20635811726483197,-0.10014457505678341,0.029432113978929045,0.014026880392665246,0.33508277588177904,-0.021147879907902217,0.004396628851624718,0.09067814021711372,0.03294605845804249,-0.06985691875153355,-0.10563335921170958,-0.13987714702082327,0.03430609483879712,0.14329695787656682,-0.01367592156423003,-0.023820150254229157,0.0166272841398595,-0.005706849604193617,0.0529310190600367,-0.12118483447584845,0.01606747186823373,-0.10296550561199996,0.05718836202581506,0.0005179230873394172,0.06554815122187373,-0.03196253872743626,-0.05837436846374339,-0.07268542548202542,-0.06883450081128338,-0.08676904447914935,-0.14539547708841344,-0.05590420528652599,-0.018789911176173815,0.04177497986128725,-0.009253623716410612,-0.05916771185092071,-0.05584711116469461,0.04743303499148659,-0.17796159910407341,-0.14145977425116954,-0.07065811651450142,-0.03169010842685819,0.017396531402117946,-0.0279518625121042,0.07545374553186233,0.018725948173670747,-0.01425692789857906,0.05306683027980876,-0.03317290516435628,3,4.0,1.176329518558366,0.003002186579011344,0.05695463956333521,0.10185003459299291,18.0,17,3,0.17647058823529413,8.411764705882353,45,44.05882352941177,137,70.17647058823529,267,11,14,6,190,6,0,2,5.4827886,2.901553,0
32360730,Repeating or spacing learning sessions are strategies for memory improvement with shared molecular and neuronal components.,2020,0.2006610221218571,0.2908730821626152,-0.1392536846471286,0.20087981000799893,0.060535821619171114,-0.0008611406925100812,-0.03770221450443873,-0.01746179801242651,0.026253388258774237,-0.006267456545808044,0.026674454246974344,-0.039368969664917444,0.056854361565529005,0.11021890744255193,0.04991922514234718,-0.09137052288374006,0.023012706254179928,-0.0666502180066293,0.11976044493353734,0.028905631248732376,0.046454523205977455,-0.051077153674735726,0.008268268015282357,-0.03156157821581303,-0.1247690020862931,0.17303900020945134,-0.09427748455784747,0.10118128893738035,-0.04470543906467684,0.03203087439008927,-0.07220401256474898,0.1714694856622777,0.031449852238068884,-0.1945434217750779,0.09906518360449126,-0.10276570699466436,-0.14370420177130222,0.0640213606000812,0.10305075106763036,-0.15476529341362827,0.18536267341319354,-0.10096471225928885,-0.01890797832702975,-0.07022574721484379,0.10892819224091804,0.04250573698118389,-0.030032583421889806,0.025642125745166514,-0.04864074370067465,-0.01531939033190436,1,4.0,1.3570044595725825,0.00373940365340972,0.03707886316581969,0.14234340249594982,6.0,5,3,0.6,2.4,6,7.2,18,8.4,20,4,10,4,145,6,19,1,8.944706,4.219454,1
32319840,Stress-mediated hyperactivity and anhedonia resistant to diazepam and fluoxetine in drosophila.,2021,0.16717804843400608,0.07740219840385389,0.008166870643578393,-0.08323683788221818,-0.02343666530242041,0.025954412905880173,0.07120198166272494,-0.04217813369386562,-0.06061389525775588,-0.00802350174027822,0.019367401122537698,0.01943690533812672,0.10431616272623238,0.009877146294729505,0.05812870288737785,0.05515966659564317,-0.0442373798856223,-0.06189494575545164,-0.01355739341592858,-0.0012395655026619314,-0.01407449123458352,0.047785773223851705,0.07043273170613426,-0.08865429633583223,-0.041243435080283296,0.052697321895454514,-0.06866229850297353,0.16486555783107187,-0.052830781055325626,-0.1132536685498015,0.06361881095394845,0.0985782697441233,-0.22443153026416554,0.010172392735705844,0.19937784879782489,-0.10645212376027252,0.07292454273912209,0.11940609287092083,0.044273412549357995,0.143741577986817,0.048103076220233486,0.09951418637923512,-0.00361143526725563,0.15720279691465877,0.09816682735822721,0.10684242344464286,0.015040750040402824,0.025513990179322057,0.020067315903793643,-0.049844800926064775,4,,,,,,,4,3,0.75,2.5,6,13.25,29,13.75,29,3,7,6,207,7,19,2,7.499544,3.7757962,1
32311511,Hypothalamic Pomc expression restricted to GABAergic neurons suppresses Npy overexpression and restores food intake in obese mice.,2020,0.2127751281871695,0.10078575193412397,0.05626110739433943,-0.19483340677814326,-0.08632915448257474,0.025363824929749132,-0.004897933121647177,0.059735447663301335,-0.13108114909420832,-0.12241700138261791,-0.18384983882008998,0.1565289318884533,-0.03439562945387542,0.14132310511596022,-0.12767883730844742,-0.12120773908789922,-0.006785757777484879,0.0026020195138351386,0.10491981998811542,0.047676581034301696,0.3046871100811107,-0.2345133785715215,-0.21719053781373282,0.07968635819770062,0.1640772262016722,-0.08543657233564858,0.019966359752552662,-0.03357339281470146,-0.1954682463289851,0.021497510148204054,0.1159467859908212,-0.13887468201183673,0.024514284379668076,-0.22266429932535836,-0.04674875234885041,-0.09989811271493877,0.06299983807206234,-0.062059782190271175,0.044847006959133295,0.09465295121128661,0.006104584162561058,-0.06140729064360702,0.12838653880485454,0.08497515576470242,0.06946528702621656,0.10345002952996096,0.05430655230387216,0.027218424684540304,-0.05159533893794118,0.016304789894148262,2,3.0,1.2327422403061399,0.005927150682207892,0.007566346696781479,0.09760413899149034,9.0,7,4,0.5714285714285714,2.0,3,10.0,17,11.142857142857142,19,7,17,6,197,6,9,1,7.9923635,4.2575226,1
32308155,Nutritional stress timing differentially programs cognitive abilities in young adult male mice.,2022,0.2544822873198358,0.29963018654381113,-0.08483972743390851,0.08318397138787813,0.029825615008910424,0.04470725205880108,-0.004855927480717619,0.00620844046612635,-0.07118747267050164,-0.11234958852553636,-0.06189099948851899,0.0172206244805531,0.040557400743070175,-0.0493125142936218,0.01978029049315442,0.11089661075055042,-0.018599194483669708,-0.03857891596275685,0.19121581534279755,0.1812411411761879,-0.013630104862050027,0.016769135475545163,0.009733436531375143,-0.08106589855180928,-0.02735199606975405,-0.048815119144276296,-0.018273585716831003,0.11066382202870714,-0.017846921739437405,-0.18081461523372283,0.02622326145842878,0.10719897305779713,-0.16004540795923608,0.044447497827209116,-0.03334390335582685,0.09771051766739607,-0.11410001677196682,0.051982307640960505,-0.013116083321299555,0.019784252575683774,0.009970607313021254,-0.019195879301872214,-0.015960493635918737,0.01128097437037522,0.03461675027775683,0.010181649573257342,0.06709094911533023,0.017081760633167454,-0.0726325465762519,0.12691436159970557,1,3.0,0.8804423843937652,0.0028771881520564756,0.010088462262375305,0.09906500090435423,6.0,5,1,0.2,4.2,16,16.6,63,19.2,76,3,10,9,127,8,4,1,6.777917,3.25588,1
32302030,What's wrong with the striatal cholinergic interneurons in Parkinson's disease? Focus on intrinsic excitability.,2021,0.19494580663822145,0.132274479547178,-0.031280568664659794,-0.23971833375765628,-0.13274191525730655,-0.07702750864624196,-0.07815255182273662,0.037655899730225685,0.3519658104191052,0.007277530562403918,0.11149054053482713,-0.05661271176834336,0.117082131046534,-0.029727991043132476,0.07929858480130467,0.009854380632668525,0.009350977560938655,-0.006624419668190685,-0.08681252096395772,-0.13113198023983708,0.0028388429554635198,-0.05183582113729752,0.014220040941185369,0.02326296861702919,0.0013086796485680286,-0.061584211986379284,-0.02144702663966054,-0.020793010821489773,-0.08288646348335248,-0.0009671728298240219,0.03706351240164473,-0.049101868539576904,-0.050050510122263504,0.03187029909729396,-0.08504156694232257,-0.025630829658189948,0.08751561897189541,0.024950215434930596,0.04479845618626768,-0.011811667633279049,0.09850669658388311,0.06296509802196998,0.1548877561512648,0.03971094733734261,-0.0043392902463163605,0.056304880237789984,0.010569858048050156,-0.08065026358014929,-0.00804769559956718,0.1063204829144682,2,5.0,1.802724099290292,0.0045591518829312125,0.024505928853754938,0.265782721105617,2.0,2,2,1.0,18.0,27,66.5,110,110.5,175,1,7,6,104,7,1,1,5.875299,1.0461606,0
