PMID,Section,EntityType,Mention,NormalizedName,NormalizedID,Database,Valid
35368282,abstract,Disease,spindles,Carcinoma,D002277,ncbi_mesh,True
35368282,abstract,Disease,spindles,Carcinoma,D002277,ncbi_mesh,True
35368282,abstract,Disease,spindles,Carcinoma,D002277,ncbi_mesh,True
35368282,abstract,Disease,spindles,Carcinoma,D002277,ncbi_mesh,True
35368282,abstract,Disease,spindles,Carcinoma,D002277,ncbi_mesh,True
35368282,abstract,Disease,spindles,Carcinoma,D002277,ncbi_mesh,True
35431989,title,Disease,Severe Acute Respiratory Syndrome Coronavirus 2 Infection,COVID-19,D000086382,ncbi_mesh,True
35431989,abstract,Disease,Severe Acute Respiratory Syndrome Coronavirus 2,COVID-19,D000086382,ncbi_mesh,True
35431989,abstract,Disease,SARS-CoV-2,COVID-19,D000086382,ncbi_mesh,True
35431989,abstract,Disease,SARS-CoV-2 infection,COVID-19,D000086382,ncbi_mesh,True
35431989,abstract,Species,women,9606,9606,ncbi_taxonomy,True
35431989,abstract,Disease,coronavirus disease 2019,COVID-19,D000086382,ncbi_mesh,True
35431989,abstract,Disease,COVID-19,COVID-19,D000086382,ncbi_mesh,True
35431989,abstract,Disease,inflammatory,Inflammation,D007249,ncbi_mesh,True
35431989,abstract,Disease,SARS-CoV-2,COVID-19,D000086382,ncbi_mesh,True
35431989,abstract,Disease,COVID-19,COVID-19,D000086382,ncbi_mesh,True
35431989,abstract,Disease,SARSCoV2 virus infection,Virus Diseases,D014777,ncbi_mesh,True
35431989,abstract,Disease,COVID-19,COVID-19,D000086382,ncbi_mesh,True
35431989,abstract,Gene,angiotensin-converting enzyme 2,ACE2,59272,ncbi_gene,True
35431989,abstract,Gene,ACE2,ACE2,59272,ncbi_gene,True
36166246,title,Chemical,amiloride,Amiloride,D000584,ncbi_mesh,True
36166246,title,Species,patient,9606,9606,ncbi_taxonomy,True
36166246,title,Disease,nephrotic syndrome,Nephrotic Syndrome,D009404,ncbi_mesh,True
36166246,abstract,Disease,nephrotic syndrome,Nephrotic Syndrome,D009404,ncbi_mesh,True
36166246,abstract,Disease,podocyturia,,,,False
36166246,abstract,Disease,proteinuria,Proteinuria,D011507,ncbi_mesh,True
36166246,abstract,Chemical,enalapril,Enalapril,D004656,ncbi_mesh,True
36166246,abstract,Chemical,losartan,Losartan,D019808,ncbi_mesh,True
36166246,abstract,Chemical,amiloride,Amiloride,D000584,ncbi_mesh,True
36166246,abstract,Disease,proteinuric,Proteinuria,D011507,ncbi_mesh,True
36166246,abstract,Disease,podocyturia,,,,False
36166246,abstract,Disease,proteinuria,Proteinuria,D011507,ncbi_mesh,True
36166246,abstract,Disease,nephrotic syndrome,Nephrotic Syndrome,D009404,ncbi_mesh,True
36166246,abstract,Chemical,enalapril,Enalapril,D004656,ncbi_mesh,True
36166246,abstract,Chemical,losartan,Losartan,D019808,ncbi_mesh,True
36166246,abstract,Chemical,enalapril,Enalapril,D004656,ncbi_mesh,True
36166246,abstract,Chemical,losartan,Losartan,D019808,ncbi_mesh,True
36166246,abstract,Chemical,amiloride,Amiloride,D000584,ncbi_mesh,True
36166246,abstract,Species,patients,9606,9606,ncbi_taxonomy,True
36166246,abstract,Disease,proteinuria,Proteinuria,D011507,ncbi_mesh,True
36166246,abstract,Disease,proteinuria,Proteinuria,D011507,ncbi_mesh,True
36166246,abstract,Species,patients,9606,9606,ncbi_taxonomy,True
36166246,abstract,Disease,proteinuria,Proteinuria,D011507,ncbi_mesh,True
36166246,abstract,Disease,proteinuria,Proteinuria,D011507,ncbi_mesh,True
36166246,abstract,Disease,proteinuria,Proteinuria,D011507,ncbi_mesh,True
36166246,abstract,Species,patients,9606,9606,ncbi_taxonomy,True
36166246,abstract,Disease,podocyturia,,,,False
36166246,abstract,Disease,proteinuria,Proteinuria,D011507,ncbi_mesh,True
36166246,abstract,Disease,podocyturia,,,,False
36166246,abstract,Disease,nephrotic syndrome,Nephrotic Syndrome,D009404,ncbi_mesh,True
36166246,abstract,Disease,proteinuric,Proteinuria,D011507,ncbi_mesh,True
36166246,abstract,Chemical,amiloride,Amiloride,D000584,ncbi_mesh,True
36166246,abstract,Disease,proteinuria,Proteinuria,D011507,ncbi_mesh,True
36166246,abstract,Disease,podocyturia,,,,False
30274180,title,Species,Escherichia coli,562,562,ncbi_taxonomy,True
30274180,abstract,Species,Escherichia coli,562,562,ncbi_taxonomy,True
30274180,abstract,Disease,diarrheal disease,Dysentery,D004403,ncbi_mesh,True
30274180,abstract,Disease,bacterial infection,Bacterial Infections,D001424,ncbi_mesh,True
30274180,abstract,Disease,diarrheal infections,Dysentery,D004403,ncbi_mesh,True
30274180,abstract,Disease,infections,Infections,D007239,ncbi_mesh,True
30274180,abstract,Species,E. coli,562,562,ncbi_taxonomy,True
30274180,abstract,Species,E. coli,562,562,ncbi_taxonomy,True
30274180,abstract,Species,STEC,,,,False
30274180,abstract,Species,STEC,,,,False
30274180,abstract,Species,human,9606,9606,ncbi_taxonomy,True
30274180,abstract,Disease,STEC infections,Escherichia coli Infections,D004927,ncbi_mesh,True
30274180,abstract,Species,STEC,,,,False
30274180,abstract,Species,human,9606,9606,ncbi_taxonomy,True
30274180,abstract,Species,human,9606,9606,ncbi_taxonomy,True
30274180,abstract,Species,STEC infections,,,,False
30283405,title,Gene,Proopiomelanocortin,Pomc,18976,ncbi_gene,True
30283405,title,Chemical,Glucose,Glucose,D005947,ncbi_mesh,True
30283405,title,Species,Mice,10090,10090,ncbi_taxonomy,True
30283405,abstract,Chemical,glucose,Glucose,D005947,ncbi_mesh,True
30283405,abstract,Gene,proopiomelanocortin,Pomc,18976,ncbi_gene,True
30283405,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True
30283405,abstract,Chemical,glucose,Glucose,D005947,ncbi_mesh,True
30283405,abstract,Chemical,glucose,Glucose,D005947,ncbi_mesh,True
30283405,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True
30283405,abstract,Disease,glucose intolerance,Glucose Intolerance,D018149,ncbi_mesh,True
30283405,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True
30283405,abstract,Chemical,glucose,Glucose,D005947,ncbi_mesh,True
30283405,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True
30283405,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True
30283405,abstract,Chemical,glucose,Glucose,D005947,ncbi_mesh,True
30283405,abstract,Chemical,glucose,Glucose,D005947,ncbi_mesh,True
30283405,abstract,Disease,obese,Obesity,D009765,ncbi_mesh,True
30283405,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
30283405,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True
30283405,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True
30283405,abstract,Disease,glucose intolerance,Glucose Intolerance,D018149,ncbi_mesh,True
30283405,abstract,Disease,insulin resistance,Insulin Resistance,D007333,ncbi_mesh,True
30283405,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
30283405,abstract,Disease,obesity,Obesity,D009765,ncbi_mesh,True
30283405,abstract,Disease,hyperphagia,Hyperphagia,D006963,ncbi_mesh,True
30283405,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True
30283405,abstract,Chemical,glucose,Glucose,D005947,ncbi_mesh,True
30283405,abstract,Disease,obese,Obesity,D009765,ncbi_mesh,True
30283405,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
30283405,abstract,Chemical,glucose,Glucose,D005947,ncbi_mesh,True
30283405,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True
30283405,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True
30283405,abstract,Chemical,glucose,Glucose,D005947,ncbi_mesh,True
30283405,abstract,Chemical,glucose,Glucose,D005947,ncbi_mesh,True
30283405,abstract,Gene,C-FOS,Fos,14281,ncbi_gene,True
30283405,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True
30283405,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
30283405,abstract,Chemical,glucose,Glucose,D005947,ncbi_mesh,True
30283405,abstract,Gene,C-FOS,Fos,14281,ncbi_gene,True
30283405,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True
30283405,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
30283405,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True
30283405,abstract,Chemical,glucose,Glucose,D005947,ncbi_mesh,True
30283405,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True
30283405,abstract,Disease,diabetogenic,,,,False
30283405,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True
30283405,abstract,Disease,diabetes,Diabetes Mellitus,D003920,ncbi_mesh,True
30300837,title,Disease,Obesity,Obesity,D009765,ncbi_mesh,True
30300837,abstract,Disease,Obesity,Obesity,D009765,ncbi_mesh,True
30300837,abstract,Disease,metabolic disorder,Metabolic Diseases,D008659,ncbi_mesh,True
30300837,abstract,Disease,obesity,Obesity,D009765,ncbi_mesh,True
30300837,abstract,Disease,obesity,Obesity,D009765,ncbi_mesh,True
30300837,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
30300837,abstract,Disease,macrosomia,Fetal Macrosomia,D005320,ncbi_mesh,True
30300837,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
30300837,abstract,Disease,obese,Obesity,D009765,ncbi_mesh,True
30300837,abstract,Disease,obesity,Obesity,D009765,ncbi_mesh,True
30300837,abstract,Disease,weight gain,Weight Gain,D015430,ncbi_mesh,True
30300837,abstract,Disease,obese,Obesity,D009765,ncbi_mesh,True
30300837,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
30300837,abstract,Disease,insulin resistance,Insulin Resistance,D007333,ncbi_mesh,True
30300837,abstract,Disease,hypoxia,Hypoxia,D000860,ncbi_mesh,True
30300837,abstract,Gene,insulin receptor,Insr,24954,ncbi_gene,True
30300837,abstract,Disease,obesity,Obesity,D009765,ncbi_mesh,True
30300837,abstract,Chemical,salbutamol,Albuterol,D000420,ncbi_mesh,True
30300837,abstract,Disease,obesity,Obesity,D009765,ncbi_mesh,True
30300837,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
30300837,abstract,Disease,fetal macrosomia,Fetal Macrosomia,D005320,ncbi_mesh,True
30300837,abstract,Disease,obese,Obesity,D009765,ncbi_mesh,True
30300837,abstract,Chemical,salbutamol,Albuterol,D000420,ncbi_mesh,True
30360505,title,Disease,Escherichia coli Infections,Escherichia coli Infections,D004927,ncbi_mesh,True
30360505,abstract,Disease,Gastrointestinal infection,Gastrointestinal Diseases,D005767,ncbi_mesh,True
30360505,abstract,Species,Escherichia coli,562,562,ncbi_taxonomy,True
30360505,abstract,Species,STEC,,,,False
30360505,abstract,Disease,diarrhea,Diarrhea,D003967,ncbi_mesh,True
30360505,abstract,Disease,hemorrhagic colitis,Colitis,D003092,ncbi_mesh,True
30360505,abstract,Disease,hemolytic uremic syndrome,Hemolytic-Uremic Syndrome,D006463,ncbi_mesh,True
30360505,abstract,Disease,HUS,Hemolytic-Uremic Syndrome,D006463,ncbi_mesh,True
30360505,abstract,Disease,hemolytic anemia,Anemia Hemolytic,D000743,ncbi_mesh,True
30360505,abstract,Disease,thrombocytopenia,Thrombocytopenia,D013921,ncbi_mesh,True
30360505,abstract,Disease,acute renal failure,Acute Kidney Injury,D058186,ncbi_mesh,True
30360505,abstract,Species,STEC,,,,False
30360505,abstract,Disease,HUS,Hemolytic-Uremic Syndrome,D006463,ncbi_mesh,True
30360505,abstract,Species,STEC,,,,False
30360505,abstract,Gene,Stx2,Stx2,25130,ncbi_gene,True
30360505,abstract,Gene,Stx2,Stx2,25130,ncbi_gene,True
30360505,abstract,Disease,HUS,Hemolytic-Uremic Syndrome,D006463,ncbi_mesh,True
30360505,abstract,Disease,STEC infection,Escherichia coli Infections,D004927,ncbi_mesh,True
30360505,abstract,Disease,STEC infections,Escherichia coli Infections,D004927,ncbi_mesh,True
30360505,abstract,Species,children,9606,9606,ncbi_taxonomy,True
30360505,abstract,Disease,HUS,Hemolytic-Uremic Syndrome,D006463,ncbi_mesh,True
30360505,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True
30360505,abstract,Species,STEC O104:H4,1038927,1038927,ncbi_taxonomy,True
30360505,abstract,Species,children,9606,9606,ncbi_taxonomy,True
30360505,abstract,Species,women,9606,9606,ncbi_taxonomy,True
30360505,abstract,Disease,Maternal infections,Infections,D007239,ncbi_mesh,True
30360505,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
30360505,abstract,Gene,Stx2,Stx2,25130,ncbi_gene,True
30360505,abstract,Gene,Stx2,Stx2,25130,ncbi_gene,True
30360505,abstract,Disease,pregnancy loss,Abortion Spontaneous,D000022,ncbi_mesh,True
30360505,abstract,Disease,preterm birth,Premature Birth,D047928,ncbi_mesh,True
30425647,title,Disease,Preeclampsia,Pre-Eclampsia,D011225,ncbi_mesh,True
30425647,abstract,Disease,placentation,Placenta Diseases,D010922,ncbi_mesh,True
30425647,abstract,Disease,preeclampsia,Pre-Eclampsia,D011225,ncbi_mesh,True
30425647,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True
30425647,abstract,Gene,AQP9,AQP9,366,ncbi_gene,True
30425647,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True
30425647,abstract,Chemical,oxygen,Oxygen,D010100,ncbi_mesh,True
30425647,abstract,Chemical,oxygen and nitrogen reactive species,,,,False
30425647,abstract,Gene,AQP9,AQP9,366,ncbi_gene,True
30425647,abstract,Disease,endothelial dysfunction,Vascular Diseases,D014652,ncbi_mesh,True
30425647,abstract,Disease,maternal syndrome,Obesity Maternal,D000079262,ncbi_mesh,True
30425647,abstract,Disease,preeclampsia,Pre-Eclampsia,D011225,ncbi_mesh,True
30458250,title,Chemical,Purinergic,,,,False
30458250,abstract,Disease,Retinal injuries and diseases,Retinal Diseases,D012164,ncbi_mesh,True
30458250,abstract,Species,human,9606,9606,ncbi_taxonomy,True
30458250,abstract,Disease,vision impairment,Vision Disorders,D014786,ncbi_mesh,True
30458250,abstract,Disease,retinal damage,Retinal Diseases,D012164,ncbi_mesh,True
30458250,abstract,Chemical,Purines,Purines,D011687,ncbi_mesh,True
30458250,abstract,Chemical,pyrimidines,Pyrimidines,D011743,ncbi_mesh,True
30458250,abstract,Chemical,purinergic,,,,False
30458250,abstract,Chemical,ATP,Adenosine Triphosphate,D000255,ncbi_mesh,True
30458250,abstract,Chemical,adenosine,Adenosine,D000241,ncbi_mesh,True
30458250,abstract,Chemical,purinergic,,,,False
30458250,abstract,Species,zebrafish,7955,7955,ncbi_taxonomy,True
30466042,title,Chemical,Calcium,Calcium,D002118,ncbi_mesh,True
30466042,title,Gene,Cx26,GJB2,2706,ncbi_gene,True
30466042,abstract,Gene,Cx26,GJB2,2706,ncbi_gene,True
30466042,abstract,Species,human,9606,9606,ncbi_taxonomy,True
30466042,abstract,Disease,deafness,Deafness,D003638,ncbi_mesh,True
30466042,abstract,Chemical,Calcium,Calcium,D002118,ncbi_mesh,True
30466042,abstract,Chemical,calcium,Calcium,D002118,ncbi_mesh,True
30466042,abstract,Gene,Cx26,GJB2,2706,ncbi_gene,True
30466042,abstract,Chemical,lipid,Lipids,D008055,ncbi_mesh,True
30466042,abstract,Chemical,calcium,Calcium,D002118,ncbi_mesh,True
30466042,abstract,Chemical,calcium,Calcium,D002118,ncbi_mesh,True
30466042,abstract,Chemical,calcium,Calcium,D002118,ncbi_mesh,True
30466042,abstract,Chemical,calcium,Calcium,D002118,ncbi_mesh,True
30466042,abstract,Gene,ASP2,BACE1,23621,ncbi_gene,True
30466042,abstract,Gene,Cx26,GJB2,2706,ncbi_gene,True
30466042,abstract,Chemical,calcium,Calcium,D002118,ncbi_mesh,True
30466042,abstract,Gene,Cx26,GJB2,2706,ncbi_gene,True
30513821,title,Species,Human,9606,9606,ncbi_taxonomy,True
30513821,title,Chemical,Shiga Toxin Type 2,,,,False
30513821,title,Disease,Cytotoxic,Drug-Related Side Effects and Adverse Reactions,D064420,ncbi_mesh,True
30513821,abstract,Species,Escherichia coli,562,562,ncbi_taxonomy,True
30513821,abstract,Species,STEC,,,,False
30513821,abstract,Disease,hemolytic uremic syndrome,Hemolytic-Uremic Syndrome,D006463,ncbi_mesh,True
30513821,abstract,Disease,HUS,Hemolytic-Uremic Syndrome,D006463,ncbi_mesh,True
30513821,abstract,Disease,thrombotic microangiopathy,Thrombotic Microangiopathies,D057049,ncbi_mesh,True
30513821,abstract,Disease,thrombocytopenia,Thrombocytopenia,D013921,ncbi_mesh,True
30513821,abstract,Disease,hemolytic anemia,Anemia Hemolytic,D000743,ncbi_mesh,True
30513821,abstract,Disease,acute renal failure,Acute Kidney Injury,D058186,ncbi_mesh,True
30513821,abstract,Disease,hemorrhagic diarrhea,Diarrhea,D003967,ncbi_mesh,True
30513821,abstract,Species,human,9606,9606,ncbi_taxonomy,True
30513821,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True
30513821,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True
30513821,abstract,Disease,cytotoxic,Drug-Related Side Effects and Adverse Reactions,D064420,ncbi_mesh,True
30513821,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True
30513821,abstract,Species,human,9606,9606,ncbi_taxonomy,True
30513821,abstract,Species,human,9606,9606,ncbi_taxonomy,True
30513821,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True
30513821,abstract,Chemical,FabC11,,,,False
30513821,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True
30513821,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
30513821,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True
30513821,abstract,Disease,STEC infection,Infections,D007239,ncbi_mesh,True
30539720,title,Chemical,Oxygen,Oxygen,D010100,ncbi_mesh,True
30539720,title,Gene,aquaporin-4,AQP4,361,ncbi_gene,True
30539720,title,Species,human,9606,9606,ncbi_taxonomy,True
30539720,abstract,Disease,pre-eclampsia,Pre-Eclampsia,D011225,ncbi_mesh,True
30539720,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
30539720,abstract,Chemical,oxygen,Oxygen,D010100,ncbi_mesh,True
30539720,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
30539720,abstract,Disease,hypoxia,Hypoxia,D000860,ncbi_mesh,True
30539720,abstract,Disease,hypoxia,Hypoxia,D000860,ncbi_mesh,True
30539720,abstract,Chemical,CoCl2,cobaltous chloride,C018021,ncbi_mesh,True
30539720,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
30539720,abstract,Disease,Hypoxia,Hypoxia,D000860,ncbi_mesh,True
30539720,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
30539720,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
30539720,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
30539720,abstract,Disease,hypoxia,Hypoxia,D000860,ncbi_mesh,True
30539720,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
30539720,abstract,Chemical,oxygen,Oxygen,D010100,ncbi_mesh,True
30539720,abstract,Chemical,CoCl2,cobaltous chloride,C018021,ncbi_mesh,True
30539720,abstract,Gene,hypoxia inducible factor (HIF)-1alpha,HIF1A,3091,ncbi_gene,True
30539720,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
30539720,abstract,Gene,HIF-1alpha,HIF1A,3091,ncbi_gene,True
30539720,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
30539720,abstract,Chemical,Oxygen,Oxygen,D010100,ncbi_mesh,True
30539720,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
30539720,abstract,Species,human,9606,9606,ncbi_taxonomy,True
30539720,abstract,Gene,HIF-1alpha,HIF1A,3091,ncbi_gene,True
30539720,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
30539720,abstract,Gene,HIF-1alpha,HIF1A,3091,ncbi_gene,True
30539720,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
30539720,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True
30539720,abstract,Disease,pre-eclampsia,Pre-Eclampsia,D011225,ncbi_mesh,True
30564135,title,Chemical,Nitric Oxide,Nitric Oxide,D009569,ncbi_mesh,True
30564135,title,Chemical,Endocannabinoid,Endocannabinoids,D063388,ncbi_mesh,True
30564135,abstract,Chemical,Endocannabinoids,Endocannabinoids,D063388,ncbi_mesh,True
30564135,abstract,Chemical,lipid,Lipids,D008055,ncbi_mesh,True
30564135,abstract,Chemical,endocannabinoid,Endocannabinoids,D063388,ncbi_mesh,True
30564135,abstract,Disease,intrauterine growth restriction,Fetal Growth Retardation,D005317,ncbi_mesh,True
30564135,abstract,Disease,preeclampsia,Pre-Eclampsia,D011225,ncbi_mesh,True
30564135,abstract,Chemical,Nitric oxide,Nitric Oxide,D009569,ncbi_mesh,True
30564135,abstract,Chemical,endocannabinoid,Endocannabinoids,D063388,ncbi_mesh,True
30564135,abstract,Disease,pregnancy complications,Pregnancy Complications,D011248,ncbi_mesh,True
30564135,abstract,Species,women,9606,9606,ncbi_taxonomy,True
30619183,title,Species,Bacteriophage 933W,10730,10730,ncbi_taxonomy,True
30619183,title,Disease,Hemolytic Uremic Syndrome,Hemolytic-Uremic Syndrome,D006463,ncbi_mesh,True
30619183,title,Disease,HUS,Hemolytic-Uremic Syndrome,D006463,ncbi_mesh,True
30619183,abstract,Disease,Hemolytic uremic syndrome,Hemolytic-Uremic Syndrome,D006463,ncbi_mesh,True
30619183,abstract,Disease,HUS,Hemolytic-Uremic Syndrome,D006463,ncbi_mesh,True
30619183,abstract,Species,Escherichia coli (,562,562,ncbi_taxonomy,True
30619183,abstract,Species,STEC) infections,,,,False
30619183,abstract,Gene,Stx2,Stx2,13852,ncbi_gene,True
30619183,abstract,Species,bacteriophage,10730,10730,ncbi_taxonomy,True
30619183,abstract,Species,bacteriophage,10730,10730,ncbi_taxonomy,True
30619183,abstract,Disease,HUS,Hemolytic-Uremic Syndrome,D006463,ncbi_mesh,True
30619183,abstract,Species,E. coli O157:H7,83334,83334,ncbi_taxonomy,True
30619183,abstract,Species,Mice,10090,10090,ncbi_taxonomy,True
30619183,abstract,Species,E. coli,562,562,ncbi_taxonomy,True
30619183,abstract,Species,bacteriophage 933W,10730,10730,ncbi_taxonomy,True
30619183,abstract,Species,bacteriophage,10730,10730,ncbi_taxonomy,True
30619183,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
30619183,abstract,Disease,died,Death,D003643,ncbi_mesh,True
30619183,abstract,Disease,STEC infection,Escherichia coli Infections,D004927,ncbi_mesh,True
30619183,abstract,Disease,renal and intestinal damage,Intestinal Diseases,D007410,ncbi_mesh,True
30619183,abstract,Disease,central nervous system (CNS) injury,Central Nervous System Diseases,D002493,ncbi_mesh,True
30619183,abstract,Gene,glial fibrillary acidic protein,Gfap,14580,ncbi_gene,True
30619183,abstract,Gene,GFAP,Gfap,14580,ncbi_gene,True
30619183,abstract,Species,bacteriophage 933W,10730,10730,ncbi_taxonomy,True
30619183,abstract,Species,E. coli O157:H7,83334,83334,ncbi_taxonomy,True
30619183,abstract,Disease,STEC infection,Escherichia coli Infections,D004927,ncbi_mesh,True
30619183,abstract,Species,mouse,10090,10090,ncbi_taxonomy,True
30619183,abstract,Species,bacteriophage,10730,10730,ncbi_taxonomy,True
30620717,title,Disease,Cytotoxic,Drug-Related Side Effects and Adverse Reactions,D064420,ncbi_mesh,True
30620717,title,Species,human,9606,9606,ncbi_taxonomy,True
30620717,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True
30620717,abstract,Species,Escherichia coli infections,,,,False
30620717,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True
30620717,abstract,Gene,Stx2,Stx2,25130,ncbi_gene,True
30620717,abstract,Species,rats,10116,10116,ncbi_taxonomy,True
30620717,abstract,Disease,abortion,Abortion Habitual,D000026,ncbi_mesh,True
30620717,abstract,Disease,cytotoxic,Drug-Related Side Effects and Adverse Reactions,D064420,ncbi_mesh,True
30620717,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True
30620717,abstract,CellLine,Swan 71,D855,D855,cvcl,True
30620717,abstract,CellLine,HTR-8,D728,D728,cvcl,True
30620717,abstract,Species,human,9606,9606,ncbi_taxonomy,True
30620717,abstract,Chemical,globotriaosylceramide,globotriaosylceramide,C018549,ncbi_mesh,True
30620717,abstract,CellLine,Swan 71,D855,D855,cvcl,True
30620717,abstract,CellLine,HTR-8,D728,D728,cvcl,True
30620717,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True
30620717,abstract,Chemical,neutral red,Neutral Red,D009499,ncbi_mesh,True
30620717,abstract,Gene,MMP-2,MMP2,4313,ncbi_gene,True
30620717,abstract,CellLine,Swan 71,D855,D855,cvcl,True
30620717,abstract,CellLine,HTR-8,D728,D728,cvcl,True
30620717,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True
30620717,abstract,CellLine,Swan 71,D855,D855,cvcl,True
30620717,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True
30620717,abstract,CellLine,Swan 71,D855,D855,cvcl,True
30620717,abstract,Gene,MMP-2,MMP2,4313,ncbi_gene,True
30620717,abstract,Disease,cytotoxic,Drug-Related Side Effects and Adverse Reactions,D064420,ncbi_mesh,True
30620717,abstract,Chemical,aminoguanidine,pimagedine,C004479,ncbi_mesh,True
30620717,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True
30628061,title,Gene,connexin 43,Gja1,14609,ncbi_gene,True
30628061,abstract,Species,mouse,10090,10090,ncbi_taxonomy,True
30628061,abstract,Gene,connexin 43,Gja1,14609,ncbi_gene,True
30628061,abstract,Gene,Cx43,Gja1,14609,ncbi_gene,True
30628061,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
30628061,abstract,Gene,Cx43,Gja1,14609,ncbi_gene,True
30628061,abstract,Chemical,meclofenamic acid,Meclofenamic Acid,D008469,ncbi_mesh,True
30628061,abstract,Gene,Cx43,Gja1,14609,ncbi_gene,True
30628061,abstract,Gene,Cx43,Gja1,14609,ncbi_gene,True
30658119,title,Chemical,active oxygen species,Reactive Oxygen Species,D017382,ncbi_mesh,True
30658119,title,Species,mice,10090,10090,ncbi_taxonomy,True
30658119,abstract,Disease,Neuronal,Nerve Degeneration,D009410,ncbi_mesh,True
30658119,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
30658119,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
30658119,abstract,Species,mouse,10090,10090,ncbi_taxonomy,True
30658119,abstract,Chemical,Active oxygen species,Reactive Oxygen Species,D017382,ncbi_mesh,True
30658119,abstract,Chemical,cardiolipin,Cardiolipins,D002308,ncbi_mesh,True
30658119,abstract,Gene,acetylcholinesterase,Ache,11423,ncbi_gene,True
30658119,abstract,Chemical,superoxide,Superoxides,D013481,ncbi_mesh,True
30658119,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
30658119,abstract,Chemical,Succinate-glutamate,,,,False
30658119,abstract,Chemical,H2O2,Hydrogen Peroxide,D006861,ncbi_mesh,True
30658119,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
30658119,abstract,Chemical,Cardiolipin,Cardiolipins,D002308,ncbi_mesh,True
30658119,abstract,Gene,Acetylcholinesterase,Ache,11423,ncbi_gene,True
30658119,abstract,Species,mice,10090,10090,ncbi_taxonomy,True
30658119,abstract,Disease,neuronal,Nerve Degeneration,D009410,ncbi_mesh,True
30658119,abstract,Chemical,active oxygen species,Reactive Oxygen Species,D017382,ncbi_mesh,True
30658119,abstract,Disease,motor deficiencies,Motor Disorders,D000068079,ncbi_mesh,True
30732602,title,Species,Escherichia coli,562,562,ncbi_taxonomy,True
30732602,title,Disease,neurovascular disarrangements,Thoracic Outlet Syndrome,D013901,ncbi_mesh,True
30732602,title,Disease,edema,Edema,D004487,ncbi_mesh,True
