PMID,Section,EntityType,Mention,NormalizedName,NormalizedID,Database,Valid,GeneID,Symbol,Description,TaxID,Organism,CommonName
39485629,abstract,Gene,OPN,SPP1,6696,ncbi_gene,True,6696,SPP1,secreted phosphoprotein 1,,Homo sapiens,human
39485629,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
39485629,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True,59341,TRPV4,transient receptor potential cation channel subfamily V member 4,,Homo sapiens,human
39485629,abstract,Gene,OPN,SPP1,6696,ncbi_gene,True,6696,SPP1,secreted phosphoprotein 1,,Homo sapiens,human
39485629,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
39485629,abstract,Gene,OPN,SPP1,6696,ncbi_gene,True,6696,SPP1,secreted phosphoprotein 1,,Homo sapiens,human
39485629,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
39485629,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True,59341,TRPV4,transient receptor potential cation channel subfamily V member 4,,Homo sapiens,human
39485629,abstract,Gene,OPN,SPP1,6696,ncbi_gene,True,6696,SPP1,secreted phosphoprotein 1,,Homo sapiens,human
39485629,abstract,Gene,OPN,SPP1,6696,ncbi_gene,True,6696,SPP1,secreted phosphoprotein 1,,Homo sapiens,human
39485629,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True,59341,TRPV4,transient receptor potential cation channel subfamily V member 4,,Homo sapiens,human
39485629,abstract,Gene,OPN,SPP1,6696,ncbi_gene,True,6696,SPP1,secreted phosphoprotein 1,,Homo sapiens,human
39485629,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True,59341,TRPV4,transient receptor potential cation channel subfamily V member 4,,Homo sapiens,human
39485629,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
39485629,abstract,Gene,OPN,SPP1,6696,ncbi_gene,True,6696,SPP1,secreted phosphoprotein 1,,Homo sapiens,human
39553573,abstract,Gene,Stx2,Stx2,13852,ncbi_gene,True,13852,Stx2,syntaxin 2,,Mus musculus,house mouse
39553573,abstract,Gene,Stx2,Stx2,13852,ncbi_gene,True,13852,Stx2,syntaxin 2,,Mus musculus,house mouse
32311511,title,Gene,Pomc,Pomc,18976,ncbi_gene,True,18976,Pomc,pro-opiomelanocortin-alpha,,Mus musculus,house mouse
32311511,title,Gene,Npy,Npy,109648,ncbi_gene,True,109648,Npy,neuropeptide Y,,Mus musculus,house mouse
32311511,abstract,Gene,proopiomelanocortin,Pomc,18976,ncbi_gene,True,18976,Pomc,pro-opiomelanocortin-alpha,,Mus musculus,house mouse
32311511,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True,18976,Pomc,pro-opiomelanocortin-alpha,,Mus musculus,house mouse
32311511,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True,18976,Pomc,pro-opiomelanocortin-alpha,,Mus musculus,house mouse
32311511,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True,18976,Pomc,pro-opiomelanocortin-alpha,,Mus musculus,house mouse
32311511,abstract,Gene,Pomc,Pomc,18976,ncbi_gene,True,18976,Pomc,pro-opiomelanocortin-alpha,,Mus musculus,house mouse
32311511,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True,18976,Pomc,pro-opiomelanocortin-alpha,,Mus musculus,house mouse
32311511,abstract,Gene,Pomc,Pomc,18976,ncbi_gene,True,18976,Pomc,pro-opiomelanocortin-alpha,,Mus musculus,house mouse
32311511,abstract,Gene,Pomc,Pomc,18976,ncbi_gene,True,18976,Pomc,pro-opiomelanocortin-alpha,,Mus musculus,house mouse
32311511,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True,18976,Pomc,pro-opiomelanocortin-alpha,,Mus musculus,house mouse
32311511,abstract,Gene,Neuropeptide Y,Npy,109648,ncbi_gene,True,109648,Npy,neuropeptide Y,,Mus musculus,house mouse
32311511,abstract,Gene,NPY,Npy,109648,ncbi_gene,True,109648,Npy,neuropeptide Y,,Mus musculus,house mouse
32311511,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True,18976,Pomc,pro-opiomelanocortin-alpha,,Mus musculus,house mouse
32311511,abstract,Gene,Pomc,Pomc,18976,ncbi_gene,True,18976,Pomc,pro-opiomelanocortin-alpha,,Mus musculus,house mouse
32311511,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True,18976,Pomc,pro-opiomelanocortin-alpha,,Mus musculus,house mouse
32311511,abstract,Gene,Pomc,Pomc,18976,ncbi_gene,True,18976,Pomc,pro-opiomelanocortin-alpha,,Mus musculus,house mouse
32311511,abstract,Gene,Pomc,Pomc,18976,ncbi_gene,True,18976,Pomc,pro-opiomelanocortin-alpha,,Mus musculus,house mouse
32311511,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True,18976,Pomc,pro-opiomelanocortin-alpha,,Mus musculus,house mouse
32311511,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True,18976,Pomc,pro-opiomelanocortin-alpha,,Mus musculus,house mouse
32311511,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True,18976,Pomc,pro-opiomelanocortin-alpha,,Mus musculus,house mouse
32311511,abstract,Gene,neuropeptide Y,Npy,109648,ncbi_gene,True,109648,Npy,neuropeptide Y,,Mus musculus,house mouse
32311511,abstract,Gene,NPY,Npy,109648,ncbi_gene,True,109648,Npy,neuropeptide Y,,Mus musculus,house mouse
32311511,abstract,Gene,Pomc,Pomc,18976,ncbi_gene,True,18976,Pomc,pro-opiomelanocortin-alpha,,Mus musculus,house mouse
32311511,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True,18976,Pomc,pro-opiomelanocortin-alpha,,Mus musculus,house mouse
32311511,abstract,Gene,Pomc,Pomc,18976,ncbi_gene,True,18976,Pomc,pro-opiomelanocortin-alpha,,Mus musculus,house mouse
32311511,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True,18976,Pomc,pro-opiomelanocortin-alpha,,Mus musculus,house mouse
32311511,abstract,Gene,NPY,Npy,109648,ncbi_gene,True,109648,Npy,neuropeptide Y,,Mus musculus,house mouse
32311511,abstract,Gene,Pomc,Pomc,18976,ncbi_gene,True,18976,Pomc,pro-opiomelanocortin-alpha,,Mus musculus,house mouse
32311511,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True,18976,Pomc,pro-opiomelanocortin-alpha,,Mus musculus,house mouse
32311511,abstract,Gene,POMC,Pomc,18976,ncbi_gene,True,18976,Pomc,pro-opiomelanocortin-alpha,,Mus musculus,house mouse
32311511,abstract,Gene,NPY,Npy,109648,ncbi_gene,True,109648,Npy,neuropeptide Y,,Mus musculus,house mouse
32360730,abstract,Gene,ERK1/2,rl,3354888,ncbi_gene,True,3354888,rl,rolled,,Drosophila melanogaster,fruit fly
32360730,abstract,Gene,NF1,Nf1,43149,ncbi_gene,True,43149,Nf1,Neurofibromin 1,,Drosophila melanogaster,fruit fly
32360730,abstract,Gene,NF1,Nf1,43149,ncbi_gene,True,43149,Nf1,Neurofibromin 1,,Drosophila melanogaster,fruit fly
32360730,abstract,Gene,ERK1/2,rl,3354888,ncbi_gene,True,3354888,rl,rolled,,Drosophila melanogaster,fruit fly
32482148,abstract,Gene,CCL2,CCL2,6347,ncbi_gene,True,6347,CCL2,C-C motif chemokine ligand 2,,Homo sapiens,human
32482148,abstract,Gene,monocyte chemoattractant protein-1,CCL2,6347,ncbi_gene,True,6347,CCL2,C-C motif chemokine ligand 2,,Homo sapiens,human
32482148,abstract,Gene,CCL3,CCL3,6348,ncbi_gene,True,6348,CCL3,C-C motif chemokine ligand 3,,Homo sapiens,human
32482148,abstract,Gene,macrophage inflammatory protein-1 alpha,CCL3,6348,ncbi_gene,True,6348,CCL3,C-C motif chemokine ligand 3,,Homo sapiens,human
32482148,abstract,Gene,CCL5,CCL5,6352,ncbi_gene,True,6352,CCL5,C-C motif chemokine ligand 5,,Homo sapiens,human
32482148,abstract,Gene,chemokine (C-C motif) ligand 5,CCL5,6352,ncbi_gene,True,6352,CCL5,C-C motif chemokine ligand 5,,Homo sapiens,human
32482148,abstract,Gene,Gb3,A4GALT,53947,ncbi_gene,True,53947,A4GALT,"alpha 1,4-galactosyltransferase (P1PK blood group)",,Homo sapiens,human
32482148,abstract,Gene,HIF,,,,False,,,,,,
32482148,abstract,Gene,hypoxia-inducible factor,,,,False,,,,,,
32482148,abstract,Gene,IFN,IFNA1,3439,ncbi_gene,True,3439,IFNA1,interferon alpha 1,,Homo sapiens,human
32482148,abstract,Gene,Ig,,,,False,,,,,,
32482148,abstract,Gene,PGF,PGF,5228,ncbi_gene,True,5228,PGF,placental growth factor,,Homo sapiens,human
32482148,abstract,Gene,placental growth factor,PGF,5228,ncbi_gene,True,5228,PGF,placental growth factor,,Homo sapiens,human
32482148,abstract,Gene,VEGF,VEGFA,7422,ncbi_gene,True,7422,VEGFA,vascular endothelial growth factor A,,Homo sapiens,human
32525252,abstract,Gene,Pc9,Pcsk9,100102,ncbi_gene,True,100102,Pcsk9,proprotein convertase subtilisin/kexin type 9,,Mus musculus,house mouse
32525252,abstract,Gene,Pc9,Pcsk9,100102,ncbi_gene,True,100102,Pcsk9,proprotein convertase subtilisin/kexin type 9,,Mus musculus,house mouse
32525252,abstract,Gene,Pc9,Pcsk9,100102,ncbi_gene,True,100102,Pcsk9,proprotein convertase subtilisin/kexin type 9,,Mus musculus,house mouse
32525252,abstract,Gene,Bcl-XL,Bcl2l1,12048,ncbi_gene,True,12048,Bcl2l1,BCL2-like 1,,Mus musculus,house mouse
32525252,abstract,Gene,Bcl-2,Bcl2,12043,ncbi_gene,True,12043,Bcl2,B cell leukemia/lymphoma 2,,Mus musculus,house mouse
32525252,abstract,Gene,Bid,Bid,12122,ncbi_gene,True,12122,Bid,BH3 interacting domain death agonist,,Mus musculus,house mouse
32525252,abstract,Gene,caspase-3,Casp3,12367,ncbi_gene,True,12367,Casp3,caspase 3,,Mus musculus,house mouse
32525252,abstract,Gene,PARP-1,Parp1,11545,ncbi_gene,True,11545,Parp1,"poly (ADP-ribose) polymerase family, member 1",,Mus musculus,house mouse
32525252,abstract,Gene,CD107a,Lamp1,16783,ncbi_gene,True,16783,Lamp1,lysosomal-associated membrane protein 1,,Mus musculus,house mouse
32525252,abstract,Gene,interferon-gamma,Ifng,15978,ncbi_gene,True,15978,Ifng,interferon gamma,,Mus musculus,house mouse
32525252,abstract,Gene,tumor necrosis factor-alpha,Tnf,21926,ncbi_gene,True,21926,Tnf,tumor necrosis factor,,Mus musculus,house mouse
32525252,abstract,Gene,Pc9,Pcsk9,100102,ncbi_gene,True,100102,Pcsk9,proprotein convertase subtilisin/kexin type 9,,Mus musculus,house mouse
33094506,title,Gene,TRPV4,TRPV4,59341,ncbi_gene,True,59341,TRPV4,transient receptor potential cation channel subfamily V member 4,,Homo sapiens,human
33094506,title,Gene,AQP2,AQP2,359,ncbi_gene,True,359,AQP2,aquaporin 2,,Homo sapiens,human
33094506,abstract,Gene,transient receptor potential vanilloid 4,TRPV4,59341,ncbi_gene,True,59341,TRPV4,transient receptor potential cation channel subfamily V member 4,,Homo sapiens,human
33094506,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True,59341,TRPV4,transient receptor potential cation channel subfamily V member 4,,Homo sapiens,human
33094506,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True,59341,TRPV4,transient receptor potential cation channel subfamily V member 4,,Homo sapiens,human
33094506,abstract,Gene,AQP2,AQP2,359,ncbi_gene,True,359,AQP2,aquaporin 2,,Homo sapiens,human
33094506,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True,59341,TRPV4,transient receptor potential cation channel subfamily V member 4,,Homo sapiens,human
33094506,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True,59341,TRPV4,transient receptor potential cation channel subfamily V member 4,,Homo sapiens,human
33094506,abstract,Gene,AQP2,AQP2,359,ncbi_gene,True,359,AQP2,aquaporin 2,,Homo sapiens,human
33094506,abstract,Gene,AQP2,AQP2,359,ncbi_gene,True,359,AQP2,aquaporin 2,,Homo sapiens,human
33094506,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True,59341,TRPV4,transient receptor potential cation channel subfamily V member 4,,Homo sapiens,human
33094506,abstract,Gene,AQP2,AQP2,359,ncbi_gene,True,359,AQP2,aquaporin 2,,Homo sapiens,human
33094506,abstract,Gene,TRPV4,TRPV4,59341,ncbi_gene,True,59341,TRPV4,transient receptor potential cation channel subfamily V member 4,,Homo sapiens,human
33094506,abstract,Gene,AQP2,AQP2,359,ncbi_gene,True,359,AQP2,aquaporin 2,,Homo sapiens,human
33094506,abstract,Gene,AQP2,AQP2,359,ncbi_gene,True,359,AQP2,aquaporin 2,,Homo sapiens,human
33363456,title,Gene,TDP-43,TARDBP,23435,ncbi_gene,True,23435,TARDBP,TAR DNA binding protein,,Homo sapiens,human
33363456,abstract,Gene,TDP-43,TARDBP,23435,ncbi_gene,True,23435,TARDBP,TAR DNA binding protein,,Homo sapiens,human
33363456,abstract,Gene,TDP-43,TARDBP,23435,ncbi_gene,True,23435,TARDBP,TAR DNA binding protein,,Homo sapiens,human
33363456,abstract,Gene,TDP-43,TARDBP,23435,ncbi_gene,True,23435,TARDBP,TAR DNA binding protein,,Homo sapiens,human
33363456,abstract,Gene,TDP-43,TARDBP,23435,ncbi_gene,True,23435,TARDBP,TAR DNA binding protein,,Homo sapiens,human
33363456,abstract,Gene,TDP-43,TARDBP,23435,ncbi_gene,True,23435,TARDBP,TAR DNA binding protein,,Homo sapiens,human
33363456,abstract,Gene,TDP-43,Tardbp,230908,ncbi_gene,True,230908,Tardbp,TAR DNA binding protein,,Mus musculus,house mouse
33363456,abstract,Gene,TDP-43,TARDBP,23435,ncbi_gene,True,23435,TARDBP,TAR DNA binding protein,,Homo sapiens,human
33363456,abstract,Gene,TDP-43,TARDBP,23435,ncbi_gene,True,23435,TARDBP,TAR DNA binding protein,,Homo sapiens,human
33363456,abstract,Gene,TDP-43,TARDBP,23435,ncbi_gene,True,23435,TARDBP,TAR DNA binding protein,,Homo sapiens,human
33363456,abstract,Gene,TDP-43,Tardbp,230908,ncbi_gene,True,230908,Tardbp,TAR DNA binding protein,,Mus musculus,house mouse
33363456,abstract,Gene,TDP-43,TARDBP,23435,ncbi_gene,True,23435,TARDBP,TAR DNA binding protein,,Homo sapiens,human
33363456,abstract,Gene,TDP-43,Tardbp,230908,ncbi_gene,True,230908,Tardbp,TAR DNA binding protein,,Mus musculus,house mouse
33363456,abstract,Gene,TDP-43,TARDBP,23435,ncbi_gene,True,23435,TARDBP,TAR DNA binding protein,,Homo sapiens,human
33363456,abstract,Gene,TDP-43,TARDBP,23435,ncbi_gene,True,23435,TARDBP,TAR DNA binding protein,,Homo sapiens,human
33547844,abstract,Gene,dopamine D1/D5 receptor,Drd1,13488,ncbi_gene,True,13488,Drd1,dopamine receptor D1,,Mus musculus,house mouse
33685676,title,Gene,Stx2,STX2,519148,ncbi_gene,True,519148,STX2,syntaxin 2,,Bos taurus,domestic cattle
33685676,abstract,Gene,Stx2,STX2,519148,ncbi_gene,True,519148,STX2,syntaxin 2,,Bos taurus,domestic cattle
33685676,abstract,Gene,Stx2,STX2,519148,ncbi_gene,True,519148,STX2,syntaxin 2,,Bos taurus,domestic cattle
33685676,abstract,Gene,Stx2,STX2,519148,ncbi_gene,True,519148,STX2,syntaxin 2,,Bos taurus,domestic cattle
33685676,abstract,Gene,Stx2,STX2,519148,ncbi_gene,True,519148,STX2,syntaxin 2,,Bos taurus,domestic cattle
33685676,abstract,Gene,Stx2,STX2,519148,ncbi_gene,True,519148,STX2,syntaxin 2,,Bos taurus,domestic cattle
33685676,abstract,Gene,Stx2,STX2,519148,ncbi_gene,True,519148,STX2,syntaxin 2,,Bos taurus,domestic cattle
33685676,abstract,Gene,Stx2,STX2,519148,ncbi_gene,True,519148,STX2,syntaxin 2,,Bos taurus,domestic cattle
33685676,abstract,Gene,Stx2,STX2,519148,ncbi_gene,True,519148,STX2,syntaxin 2,,Bos taurus,domestic cattle
33703954,abstract,Gene,lactate dehydrogenase,,,,False,,,,,,
33822178,abstract,Gene,NMDA receptors,Grin1,14810,ncbi_gene,True,14810,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",,Mus musculus,house mouse
33822178,abstract,Gene,NMDAr,Grin1,14810,ncbi_gene,True,14810,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",,Mus musculus,house mouse
33822178,abstract,Gene,NMDAr,Grin1,14810,ncbi_gene,True,14810,Grin1,"glutamate receptor, ionotropic, NMDA1 (zeta 1)",,Mus musculus,house mouse
34155339,abstract,Gene,Gb3,A4GALT,53947,ncbi_gene,True,53947,A4GALT,"alpha 1,4-galactosyltransferase (P1PK blood group)",,Homo sapiens,human
34155339,abstract,Gene,glucosylceramide synthase,UGCG,7357,ncbi_gene,True,7357,UGCG,UDP-glucose ceramide glucosyltransferase,,Homo sapiens,human
34155339,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human
34155339,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human
34155339,abstract,Gene,Gb3,A4GALT,53947,ncbi_gene,True,53947,A4GALT,"alpha 1,4-galactosyltransferase (P1PK blood group)",,Homo sapiens,human
34155339,abstract,Gene,Gb3,A4GALT,53947,ncbi_gene,True,53947,A4GALT,"alpha 1,4-galactosyltransferase (P1PK blood group)",,Homo sapiens,human
34155339,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human
34155339,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human
34155339,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human
34216588,abstract,Gene,ecto-nucleoside triphosphate diphosphohydrolase-1 and -2,ENTPD1,953,ncbi_gene,True,953,ENTPD1,ectonucleoside triphosphate diphosphohydrolase 1,,Homo sapiens,human
34216588,abstract,Gene,ecto-5'-nucleotidase,NT5E,4907,ncbi_gene,True,4907,NT5E,5'-nucleotidase ecto,,Homo sapiens,human
34263427,title,Gene,Aquaporin-4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
34263427,title,Gene,AQP4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
34263427,abstract,Gene,Aquaporin-4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
34263427,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
34263427,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
34263427,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
34263427,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
34263427,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
34263427,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
34263427,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
34263427,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
34263427,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
34263427,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
34263427,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
34263427,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
34263427,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
34263427,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
34263427,abstract,Gene,AQP4,AQP4,361,ncbi_gene,True,361,AQP4,aquaporin 4,,Homo sapiens,human
34267676,title,Gene,Tumor Necrosis Factor-Alpha,TNF,7124,ncbi_gene,True,7124,TNF,tumor necrosis factor,,Homo sapiens,human
34267676,title,Gene,Aquaporin 3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human
34267676,abstract,Gene,tumor necrosis factor-alpha,TNF,7124,ncbi_gene,True,7124,TNF,tumor necrosis factor,,Homo sapiens,human
34267676,abstract,Gene,TNF-alpha,TNF,7124,ncbi_gene,True,7124,TNF,tumor necrosis factor,,Homo sapiens,human
34267676,abstract,Gene,aquaporin 3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human
34267676,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human
34267676,abstract,Gene,TNF-alpha,TNF,7124,ncbi_gene,True,7124,TNF,tumor necrosis factor,,Homo sapiens,human
34267676,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human
34267676,abstract,Gene,TNF-alpha,TNF,7124,ncbi_gene,True,7124,TNF,tumor necrosis factor,,Homo sapiens,human
34267676,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human
34267676,abstract,Gene,TNF-alpha,Tnf,24835,ncbi_gene,True,24835,Tnf,tumor necrosis factor,,Rattus norvegicus,Norway rat
34267676,abstract,Gene,TNF-alpha,TNF,7124,ncbi_gene,True,7124,TNF,tumor necrosis factor,,Homo sapiens,human
34267676,abstract,Gene,TNF-alpha,TNF,7124,ncbi_gene,True,7124,TNF,tumor necrosis factor,,Homo sapiens,human
34267676,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human
34267676,abstract,Gene,TNF-alpha,TNF,7124,ncbi_gene,True,7124,TNF,tumor necrosis factor,,Homo sapiens,human
34267676,abstract,Gene,TNF-alpha,TNF,7124,ncbi_gene,True,7124,TNF,tumor necrosis factor,,Homo sapiens,human
34267676,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human
34267676,abstract,Gene,TNF-alpha,TNF,7124,ncbi_gene,True,7124,TNF,tumor necrosis factor,,Homo sapiens,human
34267676,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human
34267676,abstract,Gene,TNF-alpha,TNF,7124,ncbi_gene,True,7124,TNF,tumor necrosis factor,,Homo sapiens,human
34267676,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human
34267676,abstract,Gene,TNF-alpha,TNF,7124,ncbi_gene,True,7124,TNF,tumor necrosis factor,,Homo sapiens,human
34267676,abstract,Gene,AQP3,AQP3,360,ncbi_gene,True,360,AQP3,aquaporin 3 (Gill blood group),,Homo sapiens,human
34279203,abstract,Gene,DNA methyltransferase,dnmt3bb.2,30659,ncbi_gene,True,30659,dnmt3bb.2,"DNA (cytosine-5-)-methyltransferase 3 beta, duplicate b.2",,Danio rerio,zebrafish
34279203,abstract,Gene,DNMTs,dnmt3bb.2,30659,ncbi_gene,True,30659,dnmt3bb.2,"DNA (cytosine-5-)-methyltransferase 3 beta, duplicate b.2",,Danio rerio,zebrafish
34320266,abstract,Gene,Na+ -K+ -2Cl- cotransporter 1,Slc12a2,83629,ncbi_gene,True,83629,Slc12a2,solute carrier family 12 member 2,,Rattus norvegicus,Norway rat
34320266,abstract,Gene,NKCC1,Slc12a2,83629,ncbi_gene,True,83629,Slc12a2,solute carrier family 12 member 2,,Rattus norvegicus,Norway rat
34320266,abstract,Gene,serum/glucocorticoid-regulated kinase 1,Sgk1,29517,ncbi_gene,True,29517,Sgk1,serum/glucocorticoid regulated kinase 1,,Rattus norvegicus,Norway rat
34320266,abstract,Gene,SGK1,Sgk1,29517,ncbi_gene,True,29517,Sgk1,serum/glucocorticoid regulated kinase 1,,Rattus norvegicus,Norway rat
34320266,abstract,Gene,CD4,Cd4,24932,ncbi_gene,True,24932,Cd4,Cd4 molecule,,Rattus norvegicus,Norway rat
34320266,abstract,Gene,CD45,Ptprc,24699,ncbi_gene,True,24699,Ptprc,"protein tyrosine phosphatase, receptor type, C",,Rattus norvegicus,Norway rat
34320266,abstract,Gene,CD4,Cd4,24932,ncbi_gene,True,24932,Cd4,Cd4 molecule,,Rattus norvegicus,Norway rat
34320266,abstract,Gene,NKCC1,Slc12a2,83629,ncbi_gene,True,83629,Slc12a2,solute carrier family 12 member 2,,Rattus norvegicus,Norway rat
34320266,abstract,Gene,CD4,Cd4,24932,ncbi_gene,True,24932,Cd4,Cd4 molecule,,Rattus norvegicus,Norway rat
34320266,abstract,Gene,CD45,Ptprc,24699,ncbi_gene,True,24699,Ptprc,"protein tyrosine phosphatase, receptor type, C",,Rattus norvegicus,Norway rat
34320266,abstract,Gene,NKCC1,Slc12a2,83629,ncbi_gene,True,83629,Slc12a2,solute carrier family 12 member 2,,Rattus norvegicus,Norway rat
34320266,abstract,Gene,SGK1,Sgk1,29517,ncbi_gene,True,29517,Sgk1,serum/glucocorticoid regulated kinase 1,,Rattus norvegicus,Norway rat
34320266,abstract,Gene,NKCC1,Slc12a2,83629,ncbi_gene,True,83629,Slc12a2,solute carrier family 12 member 2,,Rattus norvegicus,Norway rat
34320266,abstract,Gene,SGK1,Sgk1,29517,ncbi_gene,True,29517,Sgk1,serum/glucocorticoid regulated kinase 1,,Rattus norvegicus,Norway rat
34437406,abstract,Gene,Stx1,STX1A,6804,ncbi_gene,True,6804,STX1A,syntaxin 1A,,Homo sapiens,human
34437406,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human
34437406,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human
34437406,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human
34437406,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human
34437406,abstract,Gene,Stx2,STX2,2054,ncbi_gene,True,2054,STX2,syntaxin 2,,Homo sapiens,human
34804128,title,Gene,SIRT6,Sirt6,50721,ncbi_gene,True,50721,Sirt6,sirtuin 6,,Mus musculus,house mouse
34804128,abstract,Gene,SIRT6,Sirt6,50721,ncbi_gene,True,50721,Sirt6,sirtuin 6,,Mus musculus,house mouse
34804128,abstract,Gene,glutamine synthetase,Glul,14645,ncbi_gene,True,14645,Glul,glutamate-ammonia ligase,,Mus musculus,house mouse
34804128,abstract,Gene,SOX9,Sox9,20682,ncbi_gene,True,20682,Sox9,SRY (sex determining region Y)-box 9,,Mus musculus,house mouse
34804128,abstract,Gene,SIRT6,Sirt6,50721,ncbi_gene,True,50721,Sirt6,sirtuin 6,,Mus musculus,house mouse
