source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,minus_log10_p,GeneRatio,FoldEnrichment,BackgroundRatio,Specificity,ParentList
WP,WP:WP4698,Vitamin D sensitive calcium signaling in depression,0.0019875152409584,True,Vitamin D sensitive calcium signaling in depression,36,169,5,8899,0.029585798816568,0.1388888888888889,query_1,['WP:000000'],2.7016895323375283,0.029585798816568046,7.313445101906639,0.004045398359366221,0.027777777777777776,['WP:000000']
GO:CC,GO:1902495,transmembrane transporter complex,0.0019932324362015,True,"""A transmembrane protein complex which enables the transfer of a substance from one side of a membrane to the other."" [GOC:bhm, GOC:TermGenie, PMID:18024586]",507,187,13,22155,0.0695187165775401,0.0256410256410256,query_1,"['GO:0098796', 'GO:1990351']",2.700442054097456,0.06951871657754011,3.0378445084327437,0.022884224779959376,0.0019723865877712033,"['GO:0098796', 'GO:1990351']"
GO:BP,GO:0046425,regulation of receptor signaling pathway via JAK-STAT,0.0020060738391188,True,"""Any process that modulates the frequency, rate or extent of receptor signaling via JAK-STAT."" [GOC:bf]",74,188,5,20972,0.026595744680851,0.0675675675675675,query_1,"['GO:0007259', 'GO:1904892']",2.697653085606896,0.026595744680851064,7.537377803335251,0.0035285142094220864,0.013513513513513514,"['GO:0007259', 'GO:1904892']"
GO:BP,GO:0045862,positive regulation of proteolysis,0.0020060738391188,True,"""Any process that activates or increases the frequency, rate or extent of the hydrolysis of a peptide bond or bonds within a protein."" [GOC:go_curators]",74,188,5,20972,0.026595744680851,0.0675675675675675,query_1,"['GO:0006508', 'GO:0030162', 'GO:0051247']",2.697653085606896,0.026595744680851064,7.537377803335251,0.0035285142094220864,0.013513513513513514,"['GO:0006508', 'GO:0030162', 'GO:0051247']"
GO:BP,GO:0035794,positive regulation of mitochondrial membrane permeability,0.0020060738391188,True,"""Any process that increases the frequency, rate or extent of the passage or uptake of molecules by the mitochondrial membrane."" [GOC:bf, PMID:12546810]",42,188,4,20972,0.0212765957446808,0.0952380952380952,query_1,"['GO:0046902', 'GO:1905710']",2.697653085606896,0.02127659574468085,10.624113475177303,0.0020026702269692926,0.023809523809523808,"['GO:0046902', 'GO:1905710']"
GO:BP,GO:1900271,regulation of long-term synaptic potentiation,0.0020060738391188,True,"""Any process that modulates the frequency, rate or extent of long-term synaptic potentiation."" [GOC:BHF, GOC:TermGenie]",42,188,4,20972,0.0212765957446808,0.0952380952380952,query_1,"['GO:0048167', 'GO:0060291']",2.697653085606896,0.02127659574468085,10.624113475177303,0.0020026702269692926,0.023809523809523808,"['GO:0048167', 'GO:0060291']"
GO:BP,GO:0032206,positive regulation of telomere maintenance,0.0020060738391188,True,"""Any process that activates or increases the frequency, rate or extent of a process that affects and monitors the activity of telomeric proteins and the length of telomeric DNA."" [GOC:mah]",74,188,5,20972,0.026595744680851,0.0675675675675675,query_1,"['GO:0000723', 'GO:0032204', 'GO:0051054', 'GO:2001252']",2.697653085606896,0.026595744680851064,7.537377803335251,0.0035285142094220864,0.013513513513513514,"['GO:0000723', 'GO:0032204', 'GO:0051054', 'GO:2001252']"
GO:BP,GO:0042130,negative regulation of T cell proliferation,0.0020060738391188,True,"""Any process that stops, prevents or reduces the rate or extent of T cell proliferation."" [GOC:jl]",74,188,5,20972,0.026595744680851,0.0675675675675675,query_1,"['GO:0042098', 'GO:0042129', 'GO:0050672', 'GO:0050868']",2.697653085606896,0.026595744680851064,7.537377803335251,0.0035285142094220864,0.013513513513513514,"['GO:0042098', 'GO:0042129', 'GO:0050672', 'GO:0050868']"
GO:BP,GO:0034405,response to fluid shear stress,0.0020060738391188,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a fluid shear stress stimulus. Fluid shear stress is the force acting on an object in a system where the fluid is moving across a solid surface."" [GOC:sl]",42,188,4,20972,0.0212765957446808,0.0952380952380952,query_1,['GO:0006950'],2.697653085606896,0.02127659574468085,10.624113475177303,0.0020026702269692926,0.023809523809523808,['GO:0006950']
GO:BP,GO:0071542,dopaminergic neuron differentiation,0.0020060738391188,True,"""The process in which a neuroblast acquires the specialized structural and functional features of a dopaminergic neuron, a neuron that secretes dopamine."" [GOC:rph]",42,188,4,20972,0.0212765957446808,0.0952380952380952,query_1,['GO:0030182'],2.697653085606896,0.02127659574468085,10.624113475177303,0.0020026702269692926,0.023809523809523808,['GO:0030182']
KEGG,KEGG:05202,Transcriptional misregulation in cancer,0.0020316700339185,True,Transcriptional misregulation in cancer,198,156,11,8716,0.0705128205128205,0.0555555555555555,query_1,['KEGG:00000'],2.6921468249731313,0.07051282051282051,3.1039886039886038,0.022716842588343278,0.005050505050505051,['KEGG:00000']
GO:BP,GO:0046777,protein autophosphorylation,0.0020425604269912,True,"""The phosphorylation by a protein of one or more of its own amino acid residues (cis-autophosphorylation), or residues on an identical protein (trans-autophosphorylation)."" [ISBN:0198506732]",157,188,7,20972,0.0372340425531914,0.0445859872611464,query_1,['GO:0006468'],2.6898250864623057,0.03723404255319149,4.973709174684916,0.007486172038909022,0.006369426751592357,['GO:0006468']
GO:BP,GO:0072523,purine-containing compound catabolic process,0.0020425604269912,True,"""The chemical reactions and pathways resulting in the breakdown of a purine-containing compound, i.e. any compound that contains purine or a formal derivative thereof."" [GOC:mah]",157,188,7,20972,0.0372340425531914,0.0445859872611464,query_1,"['GO:0009056', 'GO:0072521']",2.6898250864623057,0.03723404255319149,4.973709174684916,0.007486172038909022,0.006369426751592357,"['GO:0009056', 'GO:0072521']"
GO:BP,GO:0007043,cell-cell junction assembly,0.0020425604269912,True,"""The aggregation, arrangement and bonding together of a set of components to form a junction between cells."" [GOC:ai]",157,188,7,20972,0.0372340425531914,0.0445859872611464,query_1,"['GO:0034329', 'GO:0045216']",2.6898250864623057,0.03723404255319149,4.973709174684916,0.007486172038909022,0.006369426751592357,"['GO:0034329', 'GO:0045216']"
GO:MF,GO:0005164,tumor necrosis factor receptor binding,0.0020820691950439,True,"""Binding to a tumor necrosis factor receptor."" [GOC:ai]",31,186,4,20208,0.021505376344086,0.1290322580645161,query_1,['GO:0032813'],2.681504841335386,0.021505376344086023,14.018730489073882,0.0015340459224069676,0.03225806451612903,['GO:0032813']
WP,WP:WP3959,DNA IR double strand breaks and cellular response via ATM,0.0020888993571152,True,DNA IR double strand breaks and cellular response via ATM,55,169,6,8899,0.0355029585798816,0.109090909090909,query_1,['WP:000000'],2.680082483764274,0.03550295857988166,5.744378698224852,0.006180469715698393,0.01818181818181818,['WP:000000']
WP,WP:WP4884,Pathogenesis of SARS CoV 2 mediated by nsp9 nsp10 complex,0.0020931338324769,True,Pathogenesis of SARS CoV 2 mediated by nsp9 nsp10 complex,21,169,4,8899,0.0236686390532544,0.1904761904761904,query_1,['WP:000000'],2.6792030025031535,0.023668639053254437,10.029867568329108,0.0023598157096302954,0.047619047619047616,['WP:000000']
WP,WP:WP1602,Nicotine effect on dopaminergic neurons,0.0020931338324769,True,Nicotine effect on dopaminergic neurons,21,169,4,8899,0.0236686390532544,0.1904761904761904,query_1,['WP:000000'],2.6792030025031535,0.023668639053254437,10.029867568329108,0.0023598157096302954,0.047619047619047616,['WP:000000']
GO:BP,GO:0007276,gamete generation,0.0021168056797568,True,"""The generation and maintenance of gametes in a multicellular organism. A gamete is a haploid reproductive cell."" [GOC:ems, GOC:mtg_sensu]",839,188,18,20972,0.0957446808510638,0.0214541120381406,query_1,"['GO:0019953', 'GO:0048609']",2.674319007867587,0.09574468085106383,2.3932746684249233,0.0400057219149342,0.0011918951132300357,"['GO:0019953', 'GO:0048609']"
GO:BP,GO:0032729,positive regulation of type II interferon production,0.0021221114799597,True,"""Any process that activates or increases the frequency, rate, or extent of interferon-gamma production. Interferon-gamma is also known as type II interferon."" [GOC:add, GOC:mah, PMID:15546383]",75,188,5,20972,0.026595744680851,0.0666666666666666,query_1,"['GO:0001819', 'GO:0032609', 'GO:0032649']",2.6732318052322124,0.026595744680851064,7.436879432624114,0.0035761968338737364,0.013333333333333334,"['GO:0001819', 'GO:0032609', 'GO:0032649']"
GO:BP,GO:1904377,positive regulation of protein localization to cell periphery,0.0021221114799597,True,"""Any process that activates or increases the frequency, rate or extent of protein localization to cell periphery."" [GO_REF:0000058, GOC:TermGenie, PMID:18216290]",75,188,5,20972,0.026595744680851,0.0666666666666666,query_1,"['GO:1903829', 'GO:1904375', 'GO:1990778']",2.6732318052322124,0.026595744680851064,7.436879432624114,0.0035761968338737364,0.013333333333333334,"['GO:1903829', 'GO:1904375', 'GO:1990778']"
GO:BP,GO:0042982,amyloid precursor protein metabolic process,0.0021221114799597,True,"""The chemical reactions and pathways involving amyloid precursor protein (APP), the precursor of amyloid-beta, a glycoprotein associated with Alzheimer's disease."" [GOC:go_curators]",75,188,5,20972,0.026595744680851,0.0666666666666666,query_1,['GO:0019538'],2.6732318052322124,0.026595744680851064,7.436879432624114,0.0035761968338737364,0.013333333333333334,['GO:0019538']
GO:CC,GO:1990716,axonemal central apparatus,0.0021223687481866,True,"""Part of the 9+2 axoneme, that occurs in most motile cilia, consisting of the pair of two single central microtubules and their associated structures which include the central pair projections, the central pair bridges linking the two tubules, and the central pair caps which are attached to the distal or plus ends of the microtubules."" [GOC:cilia, PMID:21586547, PMID:9295136]",4,187,2,22155,0.0106951871657754,0.5,query_1,"['GO:0005930', 'GO:0110165']",2.6731791579513002,0.0106951871657754,59.2379679144385,0.00018054615211013315,0.25,"['GO:0005930', 'GO:0110165']"
GO:BP,GO:0043473,pigmentation,0.0021314505103022,True,"""The accumulation of pigment in an organism, tissue or cell, either by increased deposition or by increased number of cells."" [GOC:jl]",114,188,6,20972,0.0319148936170212,0.0526315789473684,query_1,['GO:0008150'],2.6713247466913437,0.031914893617021274,5.871220604703247,0.0054358191874880795,0.008771929824561403,['GO:0008150']
GO:BP,GO:0001708,cell fate specification,0.0021314505103022,True,"""The cellular developmental process involved in cell fate commitment in which the cell is designated to follow a developmental path, unless they receive extrinsic cues that direct an alternative fate."" [GOC:go_curators]",114,188,6,20972,0.0319148936170212,0.0526315789473684,query_1,"['GO:0045165', 'GO:0048869']",2.6713247466913437,0.031914893617021274,5.871220604703247,0.0054358191874880795,0.008771929824561403,"['GO:0045165', 'GO:0048869']"
GO:CC,GO:0031045,dense core granule,0.0021406926995063,True,"""Electron-dense organelle with a granular internal matrix; contains proteins destined to be secreted."" [NIF_Subcellular:sao772007592, PMID:14690495]",42,187,4,22155,0.0213903743315508,0.0952380952380952,query_1,['GO:0030141'],2.669445672027085,0.0213903743315508,11.283422459893048,0.0018957345971563982,0.023809523809523808,['GO:0030141']
REAC,REAC:R-HSA-445717,Aquaporin-mediated transport,0.002146504371085,True,Aquaporin-mediated transport,52,163,6,11056,0.0368098159509202,0.1153846153846153,query_1,['REAC:R-HSA-382551'],2.6682682227977907,0.03680981595092025,7.826333176026428,0.004703328509406657,0.019230769230769232,['REAC:R-HSA-382551']
REAC,REAC:R-HSA-9634815,Transcriptional Regulation by NPAS4,0.0021537697765516,True,Transcriptional Regulation by NPAS4,33,163,5,11056,0.0306748466257668,0.1515151515151515,query_1,['REAC:R-HSA-212436'],2.666800721705123,0.03067484662576687,10.277003160438744,0.002984804630969609,0.030303030303030304,['REAC:R-HSA-212436']
GO:BP,GO:0032386,regulation of intracellular transport,0.0021717832497726,True,"""Any process that modulates the frequency, rate or extent of the directed movement of substances within cells."" [GOC:mah]",260,188,9,20972,0.0478723404255319,0.0346153846153846,query_1,"['GO:0046907', 'GO:0051049', 'GO:0060341']",2.663183520761344,0.047872340425531915,3.8614566284779053,0.012397482357428952,0.0038461538461538464,"['GO:0046907', 'GO:0051049', 'GO:0060341']"
WP,WP:WP127,IL5 signaling,0.0021765929102095,True,IL5 signaling,37,169,5,8899,0.029585798816568,0.1351351351351351,query_1,['WP:000000'],2.6622227897838235,0.029585798816568046,7.115784423476732,0.004157770536015282,0.02702702702702703,['WP:000000']
WP,WP:WP49,IL2 signaling,0.0021765929102095,True,IL2 signaling,37,169,5,8899,0.029585798816568,0.1351351351351351,query_1,['WP:000000'],2.6622227897838235,0.029585798816568046,7.115784423476732,0.004157770536015282,0.02702702702702703,['WP:000000']
WP,WP:WP5269,Genetic causes of porto sinusoidal vascular disease,0.0021765929102095,True,Genetic causes of porto sinusoidal vascular disease,37,169,5,8899,0.029585798816568,0.1351351351351351,query_1,['WP:000000'],2.6622227897838235,0.029585798816568046,7.115784423476732,0.004157770536015282,0.02702702702702703,['WP:000000']
WP,WP:WP3614,Photodynamic therapy induced HIF 1 survival signaling,0.0021765929102095,True,Photodynamic therapy induced HIF 1 survival signaling,37,169,5,8899,0.029585798816568,0.1351351351351351,query_1,['WP:000000'],2.6622227897838235,0.029585798816568046,7.115784423476732,0.004157770536015282,0.02702702702702703,['WP:000000']
GO:BP,GO:0030279,negative regulation of ossification,0.0021772769040284,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of ossification, the formation of bone or of a bony substance or the conversion of fibrous tissue or of cartilage into bone or a bony substance."" [GOC:go_curators]",43,188,4,20972,0.0212765957446808,0.0930232558139534,query_1,"['GO:0001503', 'GO:0030278', 'GO:0051241']",2.6620863342827072,0.02127659574468085,10.377041068777833,0.002050352851420942,0.023255813953488372,"['GO:0001503', 'GO:0030278', 'GO:0051241']"
GO:BP,GO:0048713,regulation of oligodendrocyte differentiation,0.0021772769040284,True,"""Any process that modulates the frequency, rate or extent of oligodendrocyte differentiation."" [GOC:vp, PMID:15139015]",43,188,4,20972,0.0212765957446808,0.0930232558139534,query_1,"['GO:0045685', 'GO:0048709']",2.6620863342827072,0.02127659574468085,10.377041068777833,0.002050352851420942,0.023255813953488372,"['GO:0045685', 'GO:0048709']"
GO:BP,GO:0048512,circadian behavior,0.0021772769040284,True,"""The specific behavior of an organism that recurs with a regularity of approximately 24 hours."" [GOC:bf, GOC:go_curators, GOC:pr]",43,188,4,20972,0.0212765957446808,0.0930232558139534,query_1,"['GO:0007622', 'GO:0007623']",2.6620863342827072,0.02127659574468085,10.377041068777833,0.002050352851420942,0.023255813953488372,"['GO:0007622', 'GO:0007623']"
GO:BP,GO:0019079,viral genome replication,0.0022232949508171,True,"""Any process involved directly in viral genome replication, including viral nucleotide metabolism."" [ISBN:0781702534]",115,188,6,20972,0.0319148936170212,0.0521739130434782,query_1,"['GO:0016032', 'GO:0019058']",2.6530029183108597,0.031914893617021274,5.820166512488436,0.005483501811939729,0.008695652173913044,"['GO:0016032', 'GO:0019058']"
GO:BP,GO:0048259,regulation of receptor-mediated endocytosis,0.0022232949508171,True,"""Any process that modulates the frequency, rate or extent of receptor mediated endocytosis, the uptake of external materials by cells, utilizing receptors to ensure specificity of transport."" [GOC:go_curators, GOC:tb]",115,188,6,20972,0.0319148936170212,0.0521739130434782,query_1,"['GO:0006898', 'GO:0030100']",2.6530029183108597,0.031914893617021274,5.820166512488436,0.005483501811939729,0.008695652173913044,"['GO:0006898', 'GO:0030100']"
GO:BP,GO:0006837,serotonin transport,0.0022742432164116,True,"""The directed movement of serotonin into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Serotonin (5-hydroxytryptamine) is a monoamine neurotransmitter occurring in the peripheral and central nervous systems."" [GOC:ai]",19,188,3,20972,0.0159574468085106,0.1578947368421052,query_1,"['GO:0015844', 'GO:0015850']",2.6431630920242055,0.015957446808510637,17.61366181410974,0.0009059698645813466,0.05263157894736842,"['GO:0015844', 'GO:0015850']"
GO:BP,GO:0043586,tongue development,0.0022742432164116,True,"""The process whose specific outcome is the progression of the tongue over time, from its formation to the mature structure. The tongue is the movable, muscular organ on the floor of the mouth of most vertebrates, in many other mammals is the principal organ of taste, aids in the prehension of food, in swallowing, and in modifying the voice as in speech."" [GOC:jl, UBERON:0001723]",19,188,3,20972,0.0159574468085106,0.1578947368421052,query_1,['GO:0007423'],2.6431630920242055,0.015957446808510637,17.61366181410974,0.0009059698645813466,0.05263157894736842,['GO:0007423']
GO:BP,GO:0032303,regulation of icosanoid secretion,0.0022742432164116,True,"""Any process that modulates the frequency, rate or extent of the controlled release of an icosanoid from a cell."" [GOC:mah]",19,188,3,20972,0.0159574468085106,0.1578947368421052,query_1,"['GO:0032309', 'GO:0051046', 'GO:2000191']",2.6431630920242055,0.015957446808510637,17.61366181410974,0.0009059698645813466,0.05263157894736842,"['GO:0032309', 'GO:0051046', 'GO:2000191']"
GO:BP,GO:0090493,catecholamine uptake,0.0022742432164116,True,"""The directed movement of catecholamine into a cell."" [GOC:dph, GOC:tb]",19,188,3,20972,0.0159574468085106,0.1578947368421052,query_1,['GO:0051937'],2.6431630920242055,0.015957446808510637,17.61366181410974,0.0009059698645813466,0.05263157894736842,['GO:0051937']
GO:BP,GO:1900119,positive regulation of execution phase of apoptosis,0.0022742432164116,True,"""Any process that activates or increases the frequency, rate or extent of execution phase of apoptosis."" [GOC:mtg_apoptosis, GOC:TermGenie]",19,188,3,20972,0.0159574468085106,0.1578947368421052,query_1,"['GO:0043065', 'GO:0097194', 'GO:1900117']",2.6431630920242055,0.015957446808510637,17.61366181410974,0.0009059698645813466,0.05263157894736842,"['GO:0043065', 'GO:0097194', 'GO:1900117']"
GO:BP,GO:1902004,positive regulation of amyloid-beta formation,0.0022742432164116,True,"""Any process that activates or increases the frequency, rate or extent of amyloid-beta formation."" [GOC:dph, GOC:TermGenie, PMID:17098871]",19,188,3,20972,0.0159574468085106,0.1578947368421052,query_1,"['GO:0034205', 'GO:1902003', 'GO:1902993']",2.6431630920242055,0.015957446808510637,17.61366181410974,0.0009059698645813466,0.05263157894736842,"['GO:0034205', 'GO:1902003', 'GO:1902993']"
GO:BP,GO:0002544,chronic inflammatory response,0.0022742432164116,True,"""Inflammation of prolonged duration (weeks or months) in which active inflammation, tissue destruction, and attempts at repair are proceeding simultaneously. Although it may follow acute inflammation, chronic inflammation frequently begins insidiously, as a low-grade, smoldering, often asymptomatic response."" [GO_REF:0000022, GOC:jal, ISBN:0781735149]",19,188,3,20972,0.0159574468085106,0.1578947368421052,query_1,['GO:0006954'],2.6431630920242055,0.015957446808510637,17.61366181410974,0.0009059698645813466,0.05263157894736842,['GO:0006954']
GO:BP,GO:0030502,negative regulation of bone mineralization,0.0022742432164116,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of bone mineralization."" [GOC:go_curators]",19,188,3,20972,0.0159574468085106,0.1578947368421052,query_1,"['GO:0030279', 'GO:0030282', 'GO:0030500', 'GO:0070168']",2.6431630920242055,0.015957446808510637,17.61366181410974,0.0009059698645813466,0.05263157894736842,"['GO:0030279', 'GO:0030282', 'GO:0030500', 'GO:0070168']"
GO:BP,GO:0042749,regulation of circadian sleep/wake cycle,0.0022742432164116,True,"""Any process that modulates the frequency, rate or extent of the circadian sleep/wake cycle."" [GOC:jl]",19,188,3,20972,0.0159574468085106,0.1578947368421052,query_1,"['GO:0042745', 'GO:0042752', 'GO:0050795']",2.6431630920242055,0.015957446808510637,17.61366181410974,0.0009059698645813466,0.05263157894736842,"['GO:0042745', 'GO:0042752', 'GO:0050795']"
GO:MF,GO:0141221,"histone deacetylase activity, hydrolytic mechanism",0.0022887059592955,True,"""Catalysis of the reaction: H2O + N6-acetyl-L-lysyl-[histone] = acetate + L-lysyl-[histone]."" [PMID:24691964, PMID:28450737, RHEA:58196]",13,186,3,20208,0.0161290322580645,0.2307692307692307,query_1,"['GO:0004407', 'GO:0016811']",2.6404099995745574,0.016129032258064516,25.071960297766747,0.0006433095803642122,0.07692307692307693,"['GO:0004407', 'GO:0016811']"
GO:MF,GO:0043560,insulin receptor substrate binding,0.0022887059592955,True,"""Binding to an insulin receptor substrate (IRS) protein, an adaptor protein that bind to the transphosphorylated insulin and insulin-like growth factor receptors, are themselves phosphorylated and in turn recruit SH2 domain-containing signaling molecules to form a productive signaling complex."" [PMID:12829233]",13,186,3,20208,0.0161290322580645,0.2307692307692307,query_1,['GO:0005515'],2.6404099995745574,0.016129032258064516,25.071960297766747,0.0006433095803642122,0.07692307692307693,['GO:0005515']
GO:MF,GO:0004129,cytochrome-c oxidase activity,0.0022887059592955,True,"""Catalysis of the reaction: 4 Fe(II)-[cytochrome c] + O2 + 8 H+(in) = 4 Fe(III)-[cytochrome c] + 2 H2O + 4 H+(out)."" [RHEA:11436]",13,186,3,20208,0.0161290322580645,0.2307692307692307,query_1,"['GO:0009055', 'GO:0015078', 'GO:0015453', 'GO:0022853']",2.6404099995745574,0.016129032258064516,25.071960297766747,0.0006433095803642122,0.07692307692307693,"['GO:0009055', 'GO:0015078', 'GO:0015453', 'GO:0022853']"
GO:BP,GO:1903900,regulation of viral life cycle,0.0023118597293342,True,"""Any process that modulates the frequency, rate or extent of viral life cycle."" [GO_REF:0000058, GOC:TermGenie, PMID:18005716]",116,188,6,20972,0.0319148936170212,0.0517241379310344,query_1,"['GO:0019058', 'GO:0050792']",2.636038520002459,0.031914893617021274,5.769992663242846,0.005531184436391379,0.008620689655172414,"['GO:0019058', 'GO:0050792']"
GO:MF,GO:0005488,binding,0.002316724168328,True,"""The selective, non-covalent, often stoichiometric, interaction of a molecule with one or more specific sites on another molecule."" [GOC:ceb, GOC:mah, ISBN:0198506732]",18447,186,182,20208,0.978494623655914,0.0098661028893587,query_1,['GO:0003674'],2.635125670700354,0.978494623655914,1.071904339721294,0.912856294536817,5.420935653493793e-05,['GO:0003674']
GO:CC,GO:0043227,membrane-bounded organelle,0.0023318493036586,True,"""Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."" [GOC:go_curators]",15879,187,154,22155,0.8235294117647058,0.0096983437244158,query_1,['GO:0043226'],2.632299519395107,0.8235294117647058,1.1490203487402895,0.7167230873392011,6.297625795075257e-05,['GO:0043226']
GO:CC,GO:0070820,tertiary granule,0.002356496104698,True,"""A secretory granule that contains cathepsin and gelatinase and is readily exocytosed upon cell activation; found primarily in mature neutrophil cells."" [GOC:BHF, GOC:mah, GOC:rl, PMID:12070036]",163,187,7,22155,0.0374331550802139,0.0429447852760736,query_1,['GO:0030141'],2.6277332737950996,0.0374331550802139,5.0879236245529995,0.007357255698487926,0.006134969325153374,['GO:0030141']
GO:BP,GO:0032964,collagen biosynthetic process,0.0023577795762878,True,"""The chemical reactions and pathways resulting in the formation of collagen, any of a group of fibrous proteins of very high tensile strength that form the main component of connective tissue in animals. Collagen is highly enriched in glycine (some regions are 33% glycine) and proline, occurring predominantly as 3-hydroxyproline (about 20%)."" [GOC:mah, ISBN:0198506732]",44,188,4,20972,0.0212765957446808,0.0909090909090909,query_1,"['GO:0009058', 'GO:0032963']",2.6274967985948265,0.02127659574468085,10.14119922630561,0.002098035475872592,0.022727272727272728,"['GO:0009058', 'GO:0032963']"
GO:BP,GO:0043502,regulation of muscle adaptation,0.0023626773189175,True,"""Any process that modulates the frequency, rate or extent of muscle adaptation."" [GOC:go_curators, GOC:mtg_muscle]",77,188,5,20972,0.026595744680851,0.0649350649350649,query_1,"['GO:0043500', 'GO:0048583', 'GO:0090257']",2.6265955877974987,0.026595744680851064,7.2437137330754355,0.003671562082777036,0.012987012987012988,"['GO:0043500', 'GO:0048583', 'GO:0090257']"
GO:BP,GO:0002218,activation of innate immune response,0.0023808056644726,True,"""Any process that initiates an innate immune response. Innate immune responses are defense responses mediated by germline encoded components that directly recognize components of potential pathogens. Examples of this process include activation of the hypersensitive response of Arabidopsis thaliana and activation of any NOD or TLR signaling pathway in vertebrate species."" [GO_REF:0000022, GOC:add, GOC:mtg_sensu, ISBN:0781735149, PMID:15199967, PMID:16177805]",320,188,10,20972,0.0531914893617021,0.03125,query_1,"['GO:0002253', 'GO:0045089']",2.623276052848653,0.05319148936170213,3.486037234042553,0.015258439824527943,0.003125,"['GO:0002253', 'GO:0045089']"
WP,WP:WP289,Myometrial relaxation and contraction pathways,0.0023827689899213,True,Myometrial relaxation and contraction pathways,154,169,10,8899,0.059171597633136,0.0649350649350649,query_1,['WP:000000'],2.622918060576591,0.05917159763313609,3.41927303465765,0.0173053152039555,0.006493506493506494,['WP:000000']
KEGG,KEGG:04936,Alcoholic liver disease,0.0023888432356055,True,Alcoholic liver disease,142,156,9,8716,0.0576923076923076,0.0633802816901408,query_1,['KEGG:00000'],2.6218123492644922,0.057692307692307696,3.5411700975081257,0.016291877007801745,0.007042253521126761,['KEGG:00000']
WP,WP:WP3599,Transcription factor regulation in adipogenesis,0.0024155303006861,True,Transcription factor regulation in adipogenesis,22,169,4,8899,0.0236686390532544,0.1818181818181818,query_1,['WP:000000'],2.6169875103040465,0.023668639053254437,9.573964497041421,0.002472187886279357,0.045454545454545456,['WP:000000']
WP,WP:WP5497,Cyclin dependent kinase 4 6 inhibitors in breast cancer,0.0024155303006861,True,Cyclin dependent kinase 4 6 inhibitors in breast cancer,38,169,5,8899,0.029585798816568,0.131578947368421,query_1,['WP:000000'],2.6169875103040465,0.029585798816568046,6.928526938648395,0.004270142712664344,0.02631578947368421,['WP:000000']
WP,WP:WP2371,Parkinson 39 s disease pathway,0.0024155303006861,True,Parkinson 39 s disease pathway,38,169,5,8899,0.029585798816568,0.131578947368421,query_1,['WP:000000'],2.6169875103040465,0.029585798816568046,6.928526938648395,0.004270142712664344,0.02631578947368421,['WP:000000']
GO:BP,GO:0006259,DNA metabolic process,0.0024259638106679,True,"""Any cellular metabolic process involving deoxyribonucleic acid. This is one of the two main types of nucleic acid, consisting of a long, unbranched macromolecule formed from one, or more commonly, two, strands of linked deoxyribonucleotides."" [ISBN:0198506732]",998,188,20,20972,0.1063829787234042,0.0200400801603206,query_1,['GO:0090304'],2.615115682012093,0.10638297872340426,2.2355348995864066,0.04758725920274652,0.001002004008016032,['GO:0090304']
GO:BP,GO:0031344,regulation of cell projection organization,0.0024499488558836,True,"""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell projections."" [GOC:mah]",639,188,15,20972,0.0797872340425532,0.0234741784037558,query_1,"['GO:0030030', 'GO:0051128']",2.6108429816923544,0.0797872340425532,2.6186195185296173,0.030469197024604235,0.001564945226917058,"['GO:0030030', 'GO:0051128']"
GO:CC,GO:0060205,cytoplasmic vesicle lumen,0.0024634352442995,True,"""The volume enclosed by a cytoplasmic vesicle."" [GOC:dph, GOC:vesicles]",329,187,10,22155,0.053475935828877,0.0303951367781155,query_1,"['GO:0031410', 'GO:0031983', 'GO:0070013']",2.608458849428458,0.053475935828877004,3.6010922744339515,0.014849921011058451,0.00303951367781155,"['GO:0031410', 'GO:0031983', 'GO:0070013']"
WP,WP:WP4707,Aspirin and miRNAs,0.002473222646775,True,Aspirin and miRNAs,10,169,3,8899,0.0177514792899408,0.3,query_1,['WP:000000'],2.6067367854125343,0.01775147928994083,15.797041420118344,0.001123721766490617,0.1,['WP:000000']
WP,WP:WP5120,Inclusion body myositis,0.002473222646775,True,Inclusion body myositis,10,169,3,8899,0.0177514792899408,0.3,query_1,['WP:000000'],2.6067367854125343,0.01775147928994083,15.797041420118344,0.001123721766490617,0.1,['WP:000000']
WP,WP:WP1995,Effects of nitric oxide,0.002473222646775,True,Effects of nitric oxide,10,169,3,8899,0.0177514792899408,0.3,query_1,['WP:000000'],2.6067367854125343,0.01775147928994083,15.797041420118344,0.001123721766490617,0.1,['WP:000000']
